"hurdle_sample_typepoor_not_brain...sample_typegood_not_brain.logFC","hurdle_sample_typepoor_not_brain...sample_typegood_not_brain.fisherPval","hurdle_sample_typepoor_not_brain...sample_typegood_not_brain.fisherAdjPval"
1.86401460350617,0.438933585203756,1
NA,0.999999999999998,1
0.572722712487721,0.48063234266367,1
NA,0.999999999999998,1
NA,0.999999999999998,1
-0.283487210905221,0.830552761780202,1
NA,0.0561007194102109,0.886697020045873
NA,0.479424225633288,1
-0.0325933883287725,0.982280592310648,1
NA,1,1
-0.711734051290133,0.0937901791865491,1
NA,0.240146642783627,1
-0.171258010394998,0.973755693692141,1
-2.20781440449664,0.149699380537056,1
NA,0.291626968791105,1
0.800447995219326,0.332290639751781,1
NA,1,1
NA,0.999999999999999,1
NA,0.568599300851105,1
0.250169684604009,0.481838790524731,1
NA,0.999999999999999,1
0.183758669431998,0.974953383920266,1
1.14232996095583,0.047417270525825,0.886697020045873
-0.242954299575499,0.986342253583275,1
NA,0.212425531332713,1
NA,0.999999999999998,1
NA,0.999999999999999,1
0.267092218409338,0.873948355190214,1
0.244943139598919,0.872508594941004,1
-0.85227554420464,0.163332976371765,1
NA,1,1
NA,0.999999999999999,1
NA,0.627091548057736,1
-0.396746348432051,0.211616416949369,1
NA,0.282562658842315,1
-0.0864762337470028,0.996229786026885,1
0.364519938865265,0.67805129372231,1
0.48675121162837,0.455898999201349,1
NA,0.999999999999997,1
-0.0297203441249367,0.82481422470161,1
-0.116600930674754,0.253070793097531,1
0.496177669863293,0.288396325766462,1
NA,0.503807902126514,1
-0.0974678363074546,0.256255006847964,1
0.117361031302878,0.94949953978388,1
0.216841333078993,0.907158534588782,1
-0.375078909939124,0.405403985096466,1
-0.214069525693416,0.779999465137901,1
0.189333887161363,0.249149516067021,1
NA,0.0561007194102109,0.886697020045873
-0.121541007617433,0.965664809064521,1
0.922294838811904,0.157250312341279,1
-0.248789182319351,0.710121716978179,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,0.999999999999999,1
0.705162886211704,0.306642789376606,1
0.178884560136066,0.990327505108498,1
0.569147526415642,0.295788957751025,1
-0.468256192663108,0.847137260764082,1
NA,0.479424225633286,1
-0.296517678244431,0.187375847465662,1
0.0576574499691932,0.638807433647709,1
0.806126555125025,0.518461461762675,1
0.260622771974821,0.805130621496086,1
1.35391738673213,0.111998712988832,1
-0.523816036991022,0.619165829878424,1
0.583589781025166,0.185112831002357,1
0.897739118062053,0.211433029761154,1
0.0189670342506575,0.98222884965822,1
NA,0.497475956661605,1
NA,0.999999999999999,1
NA,1,1
NA,0.240146642783625,1
NA,0.479424225633285,1
NA,0.999999999999998,1
0.0321518542343457,0.967522994485976,1
0.964852496535825,0.347436504047262,1
0.0419271330218668,0.905676101094088,1
1.04988532210545,0.156668466163448,1
NA,0.479424225633285,1
0.00974253538445857,0.850546325221387,1
NA,0.159752807901961,1
0.531807539199828,0.530382903116147,1
0.276689226160322,0.841865477581976,1
-0.224902098685397,0.636096378064546,1
NA,1,1
0.343325435022452,0.393982343532735,1
NA,0.426005629267001,1
-0.160469115358613,0.877826870462673,1
-0.588166644957637,0.618042875793487,1
-0.013146679721812,0.999600446896714,1
0.0883311998594707,0.472419228733495,1
0.941935020313608,0.0799258368983721,1
-0.126580504452277,0.988990814452633,1
-0.850280031158353,0.656004851275139,1
-0.828201027789749,0.158524714395436,1
-0.467246912527828,0.734709129187198,1
-0.0504023240195668,0.944928196617263,1
NA,0.564997602818655,1
NA,0.128946073976904,1
NA,1,1
0.691952778135377,0.882022503849079,1
NA,0.999999999999999,1
NA,0.107603845802285,1
0.304836334219619,0.558595027703284,1
0.509944365372444,0.51311003231617,1
NA,0.282562658842315,1
NA,0.999999999999999,1
NA,0.999999999999998,1
-0.341289921760696,0.614186543057004,1
-0.655968250445825,0.620718852280084,1
NA,0.999999999999999,1
NA,1,1
0.353216131614002,0.739356196535213,1
0.628537070040981,0.165197623724942,1
NA,0.637824233462698,1
-1.10357900252831,0.386220850185338,1
-0.367057797296732,0.581134659892821,1
1.95685012599996,0.355305238797865,1
0.80897768946698,0.277343898450149,1
NA,0.479424225633284,1
1.24582754746303,0.226785872937255,1
0.188043866440177,0.879245463208843,1
NA,0.240146642783629,1
NA,0.387114270796711,1
NA,0.751778005064,1
NA,0.732736264530373,1
NA,0.595907339088626,1
0.339699091908722,0.845898397194549,1
NA,0.58061213973264,1
-0.193638253538679,0.873339241508103,1
-0.645183922916275,0.677228924899932,1
NA,0.999999999999998,1
1.45983387948892,0.119408464809061,1
NA,0.414914328578428,1
NA,0.999999999999998,1
NA,0.415980663901662,1
-0.883726188111533,0.106542981045938,1
NA,0.26125204606914,1
NA,0.206882486877868,1
-0.80056550485417,0.346887975474045,1
NA,0.564997607905717,1
NA,1,1
NA,0.338764446956132,1
NA,0.365920498144126,1
-1.51564838628019,0.0421257583166025,0.842582825919953
NA,0.564997602818656,1
NA,0.497475956661607,1
NA,0.240146642783627,1
-0.041815768279409,0.793185317117868,1
NA,0.999999999999998,1
NA,0.30875180538832,1
NA,0.254297151421016,1
0.351339239628578,0.58030871211134,1
0.273086711693395,0.632291780534239,1
0.209927722408761,0.941982370279864,1
NA,0.408430668928214,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,1,1
NA,0.999999999999996,1
NA,0.479424225633285,1
3.31882964661761,0.00174682384434545,0.164419794349016
NA,0.999999999999999,1
-0.118296094364778,0.962029589891401,1
-0.0726309116471523,0.784237748491063,1
NA,0.479424225633285,1
NA,0.999999999999999,1
NA,0.597728561400378,1
NA,0.479424225633285,1
-0.0706961952177458,0.785474833484736,1
-3.8595744023841,0.0187281046281288,0.613195117085875
0.640128069320263,0.737546269760443,1
0.289452878912734,0.5606404134366,1
-1.4059619827854,0.0956534348087135,1
-0.570672689875688,0.272952259695366,1
NA,0.112011659054898,1
0.684467944065477,0.460608931330292,1
NA,0.564997607905717,1
NA,0.564997607905712,1
0.267600331826593,0.901981426944586,1
0.366708533640843,0.640957783272641,1
2.38849044804639,0.00205816666383139,0.168743936116874
2.59519517348177,0.000984205938080758,0.13396957456061
2.36453095363247,0.031194204385792,0.744002947138052
2.7129705802839,0.0556357560354942,0.886697020045873
NA,0.240146642783627,1
0.882465663873804,0.233767043468427,1
NA,0.479424225633286,1
0.536881227062778,0.321567997713882,1
0.851226975369583,0.13116349439542,1
0.524133808015557,0.220426601768583,1
0.839444586372212,0.322132748066759,1
NA,0.999999999999999,1
NA,0.999999999999999,1
-0.151851044278536,0.543674236216506,1
0.0823184892989115,0.854997240352704,1
0.945400626099203,0.147965149481648,1
0.79438357547419,0.266622740081008,1
0.915796025937065,0.122278101745785,1
0.802370358553237,0.240302359511722,1
0.977054696183359,0.233768489832258,1
1.09591354265979,0.0349417095896867,0.790393251968905
NA,0.999999999999999,1
NA,0.999999999999999,1
2.27610081366293,0.0270452956798189,0.68959029065099
NA,0.240146642783627,1
NA,0.999999999999998,1
0.0374756455550902,0.864509447474568,1
-0.430197510661518,0.66758638234662,1
0.916112827881412,0.127203822507909,1
0.687750720809254,0.245160552892524,1
0.472408649373715,0.39528466692561,1
NA,1,1
0.41548754214809,0.852263512745693,1
-0.154674805893436,0.710562534784924,1
NA,0.999999999999999,1
-0.699591979334152,0.101827299254884,1
-0.0790790340298191,0.813575863416425,1
-0.199229013957908,0.865630283834848,1
1.8626333654225,0.230342485967863,1
2.24019615771368,0.11013384812685,1
-0.642598814067023,0.541886554350066,1
NA,0.5070299169432,1
-2.05097391898437,0.0699424786221707,0.986011937548154
NA,0.240146642783627,1
NA,0.753833397274769,1
NA,1,1
-1.01726837129049,0.524736780304266,1
1.08992250404109,0.288539391751411,1
1.18797480686782,0.177689728497599,1
NA,0.124069252159574,1
0.788964549032121,0.574864351470743,1
0.0160758821657338,0.476923032910819,1
-0.764863924413994,0.365966581486396,1
-0.234868342789587,0.563940162396909,1
0.585041899072534,0.504052413877822,1
0.312663564852952,0.626176162251351,1
0.296316458735591,0.725993060078943,1
0.388547092095231,0.713205734497583,1
-0.0954363869400521,0.619963288910176,1
0.610575205365441,0.159335297879221,1
0.108855205746559,0.996681143464728,1
0.329490161976975,0.892512370566436,1
-0.0212203312106023,0.999679847696221,1
3.10486293711269,0.188406837083313,1
NA,0.999999999999999,1
NA,0.999999999999998,1
NA,0.631780931087298,1
0.412614253152131,0.598336600312954,1
0.376693468046736,0.456461055388763,1
0.318808435977854,0.583614879040738,1
NA,0.999999999999999,1
NA,0.240146642783628,1
-0.850528349404391,0.166055629783207,1
NA,0.999999999999999,1
0.217336733000454,0.720447295111347,1
2.15280268083784,0.0147496775026533,0.547503874059757
NA,0.999999999999999,1
0.933028496119847,0.0902502829840474,1
0.546673456657815,0.404083473523057,1
-0.429614263327205,0.604843421512781,1
NA,0.999999999999999,1
1.14710657615265,0.380556923461476,1
0.409801384828707,0.488993437541246,1
0.411883550094209,0.618665867895243,1
0.419115516891604,0.817383894665662,1
NA,0.171498285109084,1
NA,0.479424225633285,1
NA,0.11658425350636,1
0.0690788999773562,0.836723491769475,1
-0.787040090288907,0.0773769187622338,1
1.71555933167733,0.314686595214817,1
-0.0726567910947081,0.963969598736116,1
1.93722488397962,0.00592473398439849,0.302655680239538
0.423325370201172,0.390282509079178,1
-0.0354961779555772,0.996486797316743,1
-0.095540774003654,0.779396509232153,1
0.104137579048633,0.98430272279941,1
-0.0898715108694693,0.992171707353976,1
0.132776207251199,0.647593717741485,1
0.783868030639055,0.235760777409679,1
-0.438442945274078,0.247655240561794,1
1.19072188767827,0.0113847104779834,0.465184565344577
-0.300073189732833,0.621607770266153,1
-0.471512064028133,0.136838974744519,1
-0.288666477044542,0.528876023916732,1
-0.677839678999568,0.195312592200895,1
NA,0.288520731499956,1
0.380234865340816,0.570031677298238,1
-0.518974188838364,0.430406703835435,1
1.65117909731086,0.0087188831506595,0.399628113801098
0.295688040548615,0.634636268818342,1
0.595964753782253,0.574525528270449,1
NA,0.497475956661607,1
NA,0.357200635245753,1
NA,1,1
NA,0.497475956661607,1
NA,0.999999999999999,1
0.0256854045639422,0.982415998506714,1
NA,0.999999999999998,1
0.267733757107008,0.381791468991782,1
NA,0.999999999999999,1
NA,0.372563319897214,1
1.1146297697915,0.341047749940921,1
1.77544930802369,0.0208557847907621,0.638928781115411
NA,0.999999999999999,1
NA,1,1
NA,0.479424225633287,1
0.28374914008643,0.929832736498048,1
0.322465269801081,0.377579091950827,1
NA,0.421514178616267,1
0.581556740414922,0.428137209828613,1
NA,0.240146642783627,1
-0.481973685644516,0.638668904352179,1
-0.651769003518968,0.386153642229099,1
-0.323598654693529,0.652168466761804,1
0.322736299981597,0.27170232619739,1
-0.151459884729278,0.955540969117118,1
-0.984573064469371,0.481595788985548,1
-0.0577412790493372,0.79561691866743,1
0.543725503332096,0.376492130881362,1
0.836074485103818,0.105600029315543,1
-0.435865262496854,0.0945740845091521,1
NA,0.178353862563653,1
NA,0.271799129659214,1
0.300268140226237,0.230566230014079,1
0.243259410172261,0.80585953073345,1
NA,0.479424225633286,1
NA,1,1
0.344191326792961,0.82293909352739,1
NA,1,1
-0.184428057402351,0.922226603242353,1
0.0185605618503077,0.963723768975174,1
-0.396465977134958,0.779505285364481,1
-0.0249176985062444,0.998258802238057,1
1.06988077968969,0.367362652530306,1
NA,0.0563766786245145,0.886697020045873
1.38833974388493,0.0447414492680983,0.860926435068704
NA,0.999999999999999,1
0.397878240673655,0.500217647125261,1
0.0139015821720261,0.458831135528405,1
0.137112060206742,0.919947241047455,1
1.10936227877473,0.177083777678002,1
0.411719790087446,0.867674151769674,1
0.435813214249533,0.54139442833339,1
NA,0.240146642783627,1
0.059582721278007,0.996460061113298,1
1.25931148930664,0.0705229558823096,0.986011937548154
1.53564661061,0.0846862254226831,1
0.352131428751634,0.842600800405274,1
0.0574209374629682,0.996837907101016,1
0.496823623473342,0.726509264800686,1
NA,0.271799129659214,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,0.271799129659215,1
NA,0.999999999999998,1
1.16314704503812,0.285476820972109,1
NA,0.310104163209608,1
-0.473347880860131,0.52526818707509,1
1.06385182230268,0.0577174097996337,0.894789608981968
NA,1,1
0.194772375233385,0.666340056286108,1
NA,1,1
-0.427758425802581,0.348391801646106,1
-0.419467804718181,0.309066649017334,1
1.2492468717814,0.199259726465839,1
0.260749843691621,0.869457167756783,1
0.43086909652494,0.282757122865928,1
1.33228587072365,0.151172347407818,1
0.577693143964723,0.483591569952746,1
NA,0.999999999999999,1
-0.141146652217575,0.811787326259312,1
NA,0.0563766786245152,0.886697020045873
-0.741307160929449,0.392527450001196,1
-2.03030705049016,0.012503041305912,0.499269172147442
NA,0.999999999999999,1
1.07971667914218,0.348307596261272,1
0.580971058549677,0.452535010761625,1
-0.231005895941996,0.80345662557062,1
0.869689959874151,0.0504694735310042,0.886697020045873
0.777462469615244,0.328876421348187,1
NA,0.564997607905716,1
0.466685930295685,0.6733002402853,1
-0.199184316915153,0.915064584935383,1
-0.368710697451416,0.506482088117328,1
-0.30250259453682,0.818227394655526,1
NA,0.070813166142846,0.98745026121413
-1.0158533491644,0.0654736342184666,0.958013351820563
NA,0.15760245733002,1
2.01001620991336,0.0773010257910792,1
0.679721974055384,0.191740569982585,1
-0.655628066825807,0.0178112003142692,0.602394772947697
0.694583625578958,0.180415042294055,1
-0.0518339171469414,0.862060271821636,1
1.96322145706074,0.001376856473508,0.149577502857943
0.571304640685337,0.549636560569517,1
0.582322322754402,0.235265268823897,1
0.713921911846653,0.245600795105367,1
2.51683913016722,0.00295997266502227,0.197493872371296
1.50366893449892,0.0687845424431869,0.985226421788147
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,0.639448546170601,1
NA,0.999999999999999,1
NA,0.999999999999999,1
0.807457082464257,0.0779545526796719,1
0.976854645024974,0.103014040849623,1
NA,0.732636240985695,1
NA,0.999999999999999,1
1.14470898440559,0.137071888110939,1
0.826116806646952,0.0527113415625722,0.886697020045873
0.706996257507907,0.279342596257364,1
NA,0.240146642783628,1
0.752146084156777,0.278958924426806,1
0.0643290529791172,0.979980976431459,1
NA,0.240146642783632,1
0.115016988580459,0.967493255687378,1
0.561730773374276,0.389287823229273,1
0.767059506848606,0.255637528490932,1
0.381044654900017,0.949357494117447,1
NA,0.817067872554906,1
-0.293207389153956,0.548011877178567,1
-0.108001574948339,0.679269514035758,1
-0.195827390109326,0.894375423797039,1
NA,0.999999999999997,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,0.0737889457770715,1
-0.516584678560942,0.428590854859874,1
0.21190555067033,0.665237358959276,1
-0.363109251620433,0.752753464799742,1
0.313868792880031,0.945469518705476,1
-2.09356101931334,0.0246035451736001,0.662017132940167
NA,0.999999999999999,1
0.68019834149887,0.605656488678318,1
NA,0.240146642783626,1
NA,0.240146642783628,1
-0.750136325925274,0.0255270336703112,0.678759243443676
NA,0.240146642783627,1
-1.27609781779162,0.00150049825621614,0.149577502857943
1.28267596235718,0.131184193785831,1
-0.564614818520158,0.864885959764686,1
NA,0.659500987884143,1
NA,0.999999999999999,1
1.24351170766576,0.0310071350755425,0.743349650573756
NA,1,1
NA,0.233701121983162,1
0.808488572757526,0.352302224276476,1
NA,0.999999999999999,1
NA,1,1
0.00587609635565467,0.900451746981567,1
0.00874217592249676,0.824284384621281,1
NA,0.999999999999999,1
0.332162024713603,0.515621958505424,1
0.72505066533043,0.773921009076393,1
1.50726385798348,0.00577234915314084,0.3021939983095
0.133225193495854,0.76374837529198,1
-0.185255883471731,0.882760796925012,1
0.300989468846591,0.429062124326377,1
0.0973902772977242,0.939638709521094,1
0.869108331510499,0.540464813947153,1
-0.48239062205596,0.376573047451857,1
-0.282240857626524,0.811581822349624,1
0.0234215071846414,0.96696096545503,1
0.176303719260163,0.881854006968059,1
-0.27503406541399,0.944637283070385,1
-0.353201573574105,0.697295891326433,1
NA,0.122587052254989,1
-0.624538131939142,0.07484700457682,1
NA,1,1
NA,0.999999999999999,1
NA,0.564631134283889,1
0.36324421521215,0.46702781303767,1
-0.440706678239398,0.435555351750881,1
NA,0.240146642783627,1
-1.64036341337037,0.270101955484609,1
-0.028771074344202,0.602262517868955,1
-0.455608983229089,0.671004127545789,1
-0.470239491626664,0.275916646169753,1
-1.13427980688101,0.173026087560611,1
-0.175784109591269,0.833451361572953,1
NA,0.999999999999999,1
0.0975014384703501,0.991911919206217,1
0.0303089742421933,0.985415183717697,1
-0.242134206495633,0.836922768696952,1
NA,0.999999999999999,1
NA,0.210682842093409,1
-0.310943098457747,0.468674800310452,1
NA,0.999999999999999,1
NA,0.107603845802287,1
NA,0.282538231873411,1
NA,0.999999999999998,1
NA,0.999999999999997,1
1.07747543215613,0.352794573610117,1
NA,1,1
-0.630587494763043,0.200996330212494,1
0.700644467018454,0.103765745872338,1
1.09987894511313,0.0223821618446961,0.644679645264442
NA,0.564997607905718,1
0.970495259450788,0.044165001113098,0.860926435068704
NA,0.564997607905715,1
NA,0.240146642783627,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,1,1
NA,1,1
NA,0.479424225633285,1
NA,0.282886615276513,1
0.621547834706508,0.115438238379413,1
-0.847642500378861,0.00368007293481259,0.228207816934085
NA,0.240146642783627,1
NA,0.183543246706719,1
NA,0.564997607905717,1
NA,0.479424225633285,1
NA,0.497475956661603,1
NA,0.999999999999999,1
0.0821281882800683,0.926165735671855,1
NA,1,1
NA,0.297322452530734,1
0.140567054682486,0.340400527887576,1
0.102474501022167,0.971211155071723,1
0.126994156860781,0.880573885989918,1
NA,1,1
NA,0.113525793958475,1
2.74454221961294,0.136909803475567,1
0.0521067133178719,0.063795080920725,0.944561436890847
-3.0481819648042,0.0491281047543179,0.886697020045873
1.23214687630225,0.0330345905153254,0.764780185745324
-1.09424593678851,0.598474260577968,1
1.0978123219335,0.387553018567176,1
-0.141699112253814,0.973185241911708,1
0.30137108231098,0.941756657921433,1
0.351380424472473,0.871694936947734,1
NA,1,1
3.55634414345094,0.0180990882918363,0.603799331558665
NA,0.678147847259885,1
NA,0.240146642783627,1
NA,0.999999999999998,1
NA,0.479424225633285,1
0.386870997962263,0.619414363394099,1
0.234511062334069,0.821233853095384,1
-0.782964382731875,0.0983638677689713,1
NA,0.240146642783626,1
-1.38873874751654,0.053649398815349,0.886697020045873
-1.78169076487148,0.00184887359882065,0.168623574839288
-0.0185553795041447,0.976913660328479,1
NA,0.282538231873411,1
NA,0.546885877278559,1
-0.102494938586601,0.935532725882767,1
NA,0.999999999999999,1
-0.2318924883402,0.48772121715185,1
NA,1,1
0.658752469938356,0.542081375779796,1
0.489989360040623,0.801944402990504,1
0.534752346100901,0.432689363077727,1
-0.571861258043981,0.579040391104876,1
1.26325451428482,0.122365582899719,1
0.326672589821416,0.513763870879177,1
NA,0.999999999999999,1
0.318443604000541,0.945993207506831,1
-0.481242300713619,0.836456847126791,1
0.0425345063891585,0.984835299754207,1
1.88575454416314,0.0860370826624839,1
0.172955010358188,0.877734462718894,1
0.0640168738082908,0.927365904198098,1
0.917991410512136,0.452426397015712,1
NA,1,1
NA,1,1
NA,0.999999999999991,1
-0.0389633136650122,0.814152784255967,1
0.618867999751986,0.128701015246333,1
NA,0.816196375858602,1
0.505093185648191,0.849875156011049,1
1.12580144646871,0.568310627102667,1
-0.504790114394726,0.626536892301769,1
0.264170373619525,0.72484555640804,1
NA,0.240146642783626,1
0.200684712944567,0.967953404816341,1
NA,0.999999999999999,1
0.387470908000349,0.90694126231024,1
3.28945041897365,0.141851206588054,1
NA,0.564997602818655,1
NA,0.240146642783627,1
0.625956902526969,0.192349038169866,1
0.0591500484210868,0.737769914520373,1
0.0600053663358738,0.833594765643555,1
-0.111890095521657,0.963797236058433,1
0.532284113551452,0.651737210652924,1
NA,1,1
0.585411861226264,0.420165837807027,1
-0.432436318749565,0.322602549834972,1
NA,0.4352432724928,1
-0.332472900507611,0.620804078087198,1
NA,0.479424225633287,1
NA,0.479424225633285,1
-0.0304689932289661,0.73123799029718,1
NA,0.999999999999998,1
0.874750793364348,0.0174569960275157,0.597505364032698
0.543745224065848,0.540960919515371,1
NA,0.999999999999999,1
0.539169176359833,0.0904738101406972,1
0.452995437230374,0.55857038025634,1
0.948068522405371,0.0567813152032143,0.888113686754132
NA,0.240146642783628,1
-0.0694444027998612,0.924025357298788,1
0.50900424602438,0.608776361937859,1
0.178662038199935,0.687927634047328,1
0.219761277114516,0.591511397884875,1
NA,0.271799129659213,1
2.52463729210011,0.0098137862337685,0.431070560318281
0.411486022223109,0.306338950618672,1
NA,0.999999999999999,1
NA,0.381803195562725,1
-0.578691627980622,0.526547532724438,1
-0.24597324457935,0.466651925932142,1
0.126429341794823,0.974118027009885,1
-0.573132815378847,0.215648041851477,1
NA,1,1
NA,0.564997602818657,1
NA,0.240146642783627,1
NA,1,1
NA,0.479424225633286,1
-0.127246664618962,0.891369939159316,1
0.81903550221196,0.224997993025441,1
-0.277690367632336,0.897041809627099,1
0.278348410552598,0.80525998356718,1
-0.353316953208161,0.871031442711326,1
1.50338707705203,0.108349783345057,1
1.47324724779325,0.0413157944734132,0.841263398886494
0.109807939978128,0.983390813261376,1
-0.161442175905822,0.877885060765772,1
NA,0.479424225633285,1
NA,0.999999999999999,1
NA,0.999999999999999,1
NA,0.255992952797825,1
0.733040116644076,0.293461598922893,1
0.754130144541278,0.380512569429046,1
0.856864031626344,0.293009450988838,1
0.618566542489511,0.729505997776556,1
0.414802862935175,0.800916425605596,1
NA,0.330892957759118,1
0.785869331255001,0.192869824044248,1
0.734838233928533,0.551334698102338,1
-0.58090343963772,0.0375372022952401,0.810895874172995
0.565375923330253,0.229598903282318,1
0.792030432902828,0.311633166508349,1
NA,0.600862987981541,1
-0.995839388514895,0.278802070917091,1
0.0930181834896262,0.903276392582652,1
NA,0.999999999999997,1
NA,0.258341868038521,1
0.363649010387757,0.739005635397193,1
0.0927633762592689,0.726628062424879,1
0.0998677127049532,0.971970317973884,1
0.167795044564367,0.360045594509137,1
-0.0796687052121176,0.99590209831424,1
-0.360925047063018,0.577342120193676,1
NA,0.503807902126515,1
0.575262232223137,0.299130392526785,1
NA,0.296398246677699,1
NA,0.240146642783627,1
NA,0.999999999999996,1
NA,0.999999999999999,1
1.63332098600804,0.000137425877545676,0.0362185900271628
-1.61782508502374,0.122776704912296,1
NA,0.497475956661606,1
1.37329736457292,0.290477233255627,1
0.176839542242151,0.725799531153788,1
-0.0666781199299176,0.928879430836024,1
NA,0.119619019380906,1
-0.365858684616404,0.64974366949247,1
1.56848418382939,0.0244838815907489,0.662017132940167
-0.071020781749752,0.900523059588361,1
1.00526226228909,0.43657185013627,1
NA,1,1
-1.51784066860769,0.00187199805411032,0.168623574839288
-0.743793137300605,0.273776876759635,1
-1.05098637231109,0.347815853418093,1
NA,0.332937840105837,1
3.57005646021145,0.0310257869713956,0.743349650573756
-2.05368749304247,0.258470418763102,1
-0.777753978625898,0.293133154549361,1
0.100892892961704,0.934533650757,1
0.213247622157987,0.481002094997773,1
2.53191980013099,4.0533653159624e-06,0.00241640493299438
0.994788868186665,0.251201774174446,1
-0.517471361530195,0.0443434685666737,0.860926435068704
NA,0.999999999999998,1
-0.625333394057383,0.252011053352131,1
NA,0.999999999999999,1
0.851879258522128,0.228055734518751,1
0.288014790068631,0.000463853921684523,0.0873205007571115
NA,0.0334276711695321,0.764780185745324
-1.26308066582939,0.17132608476425,1
-0.160521327230948,0.965806790529347,1
0.221426990078322,0.733686485113613,1
-0.47411749957015,0.368339219326565,1
-0.354924141459123,0.910887685438183,1
-1.21704781283135,0.144786171913359,1
NA,0.479424225633285,1
NA,0.999999999999996,1
1.03647564995875,0.414805233861691,1
NA,0.999999999999999,1
0.226960935737564,0.705865654460075,1
NA,0.0222860363968385,0.644679645264442
0.197642509245926,0.82631057614128,1
NA,0.534708270976167,1
1.79679587227895,0.0229546636543903,0.650505549044576
NA,0.999999999999998,1
-0.109352981634248,0.940091962296438,1
-0.615755659715991,0.298947078770914,1
0.402178212118498,0.495450701532727,1
-0.485607075276515,0.404853961136502,1
0.108499112786028,0.633278567527529,1
NA,0.479424225633285,1
NA,1,1
0.164918683319601,0.845465371040474,1
NA,0.479424225633285,1
0.831576525535591,0.187339231938061,1
0.414166380497065,0.596560666051082,1
0.11396301930065,0.872976619213006,1
1.0180231965615,0.172380119572392,1
0.113311855055705,0.450803195547608,1
-0.54482277066439,0.288469743042437,1
0.561942873423143,0.0353252555690811,0.790393251968905
0.510149736413718,0.114272513857121,1
-0.0659799049636614,0.812317650158712,1
NA,0.479424225633283,1
NA,1,1
-0.0672829339500965,0.933782210122175,1
0.17975761068901,0.893968814584721,1
0.0110196117342359,0.547629856418858,1
0.402949496446785,0.485837083834121,1
0.22441078355205,0.0282539939440472,0.705814227862903
-0.93240411348558,0.030888083966154,0.743349650573756
0.504267610540154,0.387375578934451,1
NA,0.564997607905716,1
-0.0136338870946822,0.316830885057518,1
NA,0.245571790449224,1
NA,0.479424225633285,1
-0.102343595042874,0.688955303930176,1
0.0134051879283103,0.797246165882918,1
-0.112995205049402,0.908478190295729,1
-0.0252910591092998,0.983309951557528,1
-0.289145760383212,0.662619724692769,1
-0.0709240386157977,0.889071522802349,1
0.694377893402999,0.111260952673195,1
0.0278164082897873,0.998755548127279,1
NA,1,1
NA,0.479424225633284,1
NA,0.567713695835176,1
NA,0.479424225633285,1
NA,0.999999999999999,1
0.58640358358407,0.21957678098196,1
-0.753328998521255,0.111877852104186,1
NA,0.999999999999996,1
-0.405573644436183,0.907050170453797,1
-0.0315626645277975,0.9444687312766,1
-0.309368818118067,0.161817695361466,1
-0.306684658763088,0.659567509005345,1
0.103935709933968,0.96371261944752,1
-0.0481509336739807,0.778036094960612,1
-0.20847841237004,0.637005065507895,1
NA,0.999999999999998,1
NA,0.64729354111205,1
NA,0.564997607905716,1
0.629442534681756,0.363942126564244,1
NA,0.34975361453331,1
NA,0.11749549099557,1
NA,0.999999999999999,1
NA,0.124069252159574,1
NA,0.59590733908863,1
NA,0.0563766786245145,0.886697020045873
NA,0.479424225633284,1
NA,0.999999999999999,1
NA,0.999999999999998,1
0.10539991337222,0.913382718656348,1
NA,0.999999999999998,1
0.728742282220621,0.099374066460477,1
0.0556505217581117,0.996436572236368,1
NA,0.999999999999999,1
-0.683342048728539,0.4774662015655,1
0.572599679781839,0.430669770918264,1
-0.158607245291105,0.44723565866987,1
NA,0.479424225633285,1
NA,0.150355900957972,1
1.7612527093461,0.00593520157610941,0.302655680239538
-0.703575170131566,0.213577917596223,1
-0.590487903421783,0.183604996704684,1
-1.20268528421648,0.165564829707179,1
0.35818410364989,0.506422663797126,1
-0.756820909591762,0.476849177962773,1
NA,0.629510926877039,1
NA,0.187290236141177,1
0.254349357774097,0.913748334768123,1
0.936366411669841,0.235688471715745,1
-0.815435695255331,0.684749876201257,1
NA,0.564997607905718,1
NA,0.999999999999998,1
NA,0.141866918660765,1
NA,0.595907339088624,1
0.702143228326559,0.199469706490839,1
-1.75257906976537,0.239996512861382,1
-0.230611951757891,0.857177774502331,1
NA,0.240146642783628,1
-0.19996740465477,0.935389098085319,1
-0.503352125785209,0.358135199100344,1
2.80092336748374,0.0505705487622798,0.886697020045873
NA,0.240146642783626,1
0.581364641571261,0.0747692579445913,1
-0.28762370437419,0.550633764739011,1
NA,1,1
NA,0.999999999999998,1
NA,1,1
NA,0.999999999999999,1
-0.0780309585241259,0.977642990498682,1
-0.232277030342155,0.435220495857763,1
-0.361644494488593,0.661904973845531,1
NA,1,1
NA,0.240146642783627,1
-0.660468136751809,0.15970136166793,1
-0.0670895126031558,0.915622064969728,1
4.40848504435961,1.2372256933152e-06,0.000931630947066348
