"hurdle_sample_typepoor_brain.logFC","hurdle_sample_typepoor_brain.fisherPval","hurdle_sample_typepoor_brain.fisherAdjPval"
NA,0.859082133026778,0.902215963973729
1.56229023363961,0.101668177628764,0.46591254916915
NA,0.318025664574994,0.577389933059275
NA,0.294234663526797,0.57271451678351
NA,0.49347744556892,0.662368122127267
NA,0.222896211339398,0.535863941436061
NA,0.268223605836436,0.552486949406922
NA,0.538073759099414,0.683583221068458
1.03020412075803,0.0353136990199356,0.327444076118016
NA,0.650432630144558,0.759929926500348
NA,0.108265818469591,0.473882580316405
NA,0.449327202587618,0.625483576206539
0.165832343127269,0.57724808350621,0.717104560019145
0.254181055334068,0.574772115188278,0.714871122972491
0.250277484862126,0.351053242234345,0.608377111689469
NA,0.0478190000011629,0.35831156412216
NA,0.15866746194572,0.506223883516486
0.878364326010502,0.111570626470209,0.478038774209592
NA,0.797664681268444,0.863946185039871
-0.320428181509885,0.335228965893481,0.592950295041792
-0.330108452525894,0.645361937830342,0.759929926500348
0.449309763064107,0.338455769761039,0.595659553392466
NA,0.449327202587618,0.625483576206539
-0.430951397120297,0.357434606275459,0.608377111689469
NA,0.449327202587618,0.625483576206539
NA,0.797664681268443,0.863946185039871
NA,0.538073759099415,0.683583221068458
-0.0444320806527447,0.867670005844602,0.906898393973209
NA,0.202155972538316,0.526047345279535
0.372058511172176,0.0659365299226815,0.411790816614282
-0.212389803245884,0.00897859541555837,0.224294675049328
NA,1,1
-0.0119770453313066,0.233812396756645,0.541764642531178
NA,0.386557565580293,0.615758515616115
NA,0.158667461945721,0.506223883516486
-0.0677523752988764,0.733219932010004,0.820901075111455
NA,0.52783335435624,0.683583221068458
0.328071143906216,0.232884773104557,0.541607523551646
-1.38792642311633,0.00370758595016339,0.158649931763872
NA,0.229726681886934,0.539607259149828
NA,0.239781335643954,0.541764642531178
NA,0.179007466599819,0.519014458575962
NA,0.206435328278156,0.530544606341411
0.353619448541189,0.211907678507959,0.530544606341411
NA,0.538073759099415,0.683583221068458
-0.0632440631204874,0.809641958275194,0.872902998991316
-0.809931644307334,0.119096552145416,0.481778915087097
NA,0.318025664574993,0.577389933059275
NA,0.449327202587618,0.625483576206539
0.881979380579861,0.036011679253702,0.329895296844735
0.255895163339469,0.629112332229056,0.758662976689909
-0.333860752866665,0.108574877025802,0.473882580316405
-0.496013351560641,0.112162274103045,0.478323096114199
NA,0.272082306295383,0.552486949406922
-1.09648678087745,0.0694289771188835,0.416868963020765
-1.35315508928184,0.2335821013749,0.541764642531178
-0.916771396456432,0.0707801223407953,0.418424334581993
-0.0885533138322221,0.631017344848829,0.759929926500348
NA,0.247086173893236,0.549079406583629
0.438643022966155,0.355136912776624,0.608377111689469
-0.673023758167316,0.0703158494635324,0.416868963020765
NA,0.28492969957361,0.562496047360489
NA,0.654912234484541,0.762125612863584
-0.267015605631304,0.816906389277721,0.87750429547236
NA,0.00154759690135154,0.112009793474767
0.296952144295779,0.742200830160707,0.828141527471864
NA,0.0123184773350368,0.242278709078285
-0.538082560271603,0.299645202413851,0.577389933059275
NA,0.0305838773519903,0.309513356290663
-0.36203371256537,0.238650165992456,0.541764642531178
-0.212251611224259,0.213679732256198,0.530858395101742
-0.0795464018745478,0.00743595771209863,0.208985467303806
NA,0.272082306300633,0.552486949406922
0.319075909065249,0.018786206125936,0.271265873383299
0.708686973531838,0.353467105964473,0.608377111689469
NA,0.369128583431055,0.608377111689469
0.0974988000338184,0.433401912497145,0.625483576206539
NA,0.299252647130953,0.577389933059275
0.396867921412996,0.185938516089912,0.519014458575962
NA,0.131686834037561,0.484063527751216
-0.192674382438858,0.0703876640274105,0.416868963020765
NA,0.449327202587617,0.625483576206539
NA,0.377422340205757,0.608377111689469
-0.469093484575502,0.125534175279542,0.484063527751216
NA,0.377422340205759,0.608377111689469
-0.292406228354584,0.127896244422232,0.484063527751216
-3.19184194562063,0.000303884061469542,0.054441785146223
NA,0.596259289703426,0.734681585277441
NA,0.887576249496076,0.921310439364674
-0.196962982478785,0.277645492219059,0.557512148375871
0.135086592923022,0.621202003878909,0.752087019334709
-0.200557026410091,0.223550630157059,0.535863941436061
0.713842360301343,0.134837457547551,0.48713381681504
NA,0.369128583431055,0.608377111689469
NA,0.449327202587617,0.625483576206539
NA,0.268914239877061,0.552486949406922
NA,0.217652475645454,0.534348485853372
NA,0.209603244706499,0.530544606341411
NA,0.224763316655308,0.535863941436061
NA,0.152659590128203,0.505195338535675
NA,0.274154430652162,0.55432605906333
NA,0.449327202587617,0.625483576206539
NA,0.0411394567024541,0.347029599642218
NA,0.0451854781759546,0.356863746153895
NA,0.263995217223841,0.552486949406922
-0.0585038109692474,0.769015875565082,0.847573039494142
NA,0.318025664574993,0.577389933059275
NA,0.377422340205757,0.608377111689469
-1.01046897668412,0.0520308205848863,0.374153417875765
-0.297362481910807,0.537605894688983,0.683583221068458
0.135061714828638,0.730225542347691,0.818417783056491
-0.0625525276318881,0.0905765920791184,0.446001020739476
-0.16763920516764,0.757674757264097,0.839189671262672
NA,0.506624251571325,0.67366711151172
NA,0.287778356963267,0.564365989963185
0.424826350453693,0.375711214758852,0.608377111689469
NA,0.449327202587618,0.625483576206539
0.440875312298925,0.403511839567676,0.625483576206539
-0.427104038242814,0.13903281067631,0.489206298684781
NA,0.318025664574993,0.577389933059275
0.0711886492849709,0.878938673969587,0.915047550956684
0.169589931067007,0.368326352382396,0.608377111689469
NA,0.449327202587618,0.625483576206539
0.493080443299318,0.124263586605313,0.484063527751216
-0.281564141576686,0.131213812868559,0.484063527751216
NA,0.474709919777867,0.646228302468071
NA,0.268223605836436,0.552486949406922
-0.296181213449104,0.452814801551519,0.62810179446791
-0.286183511586029,0.0055523641169203,0.185231083925866
1.26487239568061,0.0898367919698618,0.445110475749535
NA,0.538073759099414,0.683583221068458
NA,1,1
0.219652447877442,0.391960592655761,0.621132594259051
NA,0.272082306295383,0.552486949406922
NA,0.1170648554471,0.479891855801651
NA,0.757648592430689,0.839189671262672
NA,0.690131022171966,0.785506503534538
-0.518432061006873,0.0801235312458489,0.42988260297333
NA,0.650432630144562,0.759929926500348
1.29250734663178,1.18828735360169e-05,0.0163374863342245
-0.0721316158405879,0.542549415706529,0.686988495928315
NA,0.127244234928227,0.484063527751216
-0.673211527188689,0.0290003424696134,0.309428602887916
-0.52599707870551,0.00286775091363761,0.142602972318715
-0.168089277543215,0.409493364435006,0.625483576206539
NA,0.303654191688383,0.577389933059275
0.0880841974956566,0.659928987213789,0.765680319525398
0.529902513199441,0.154849031530878,0.506223883516486
0.0899764298667619,0.816433345514472,0.877174921362981
-0.119536903692779,0.578711406392578,0.718583703909371
-0.640311215889413,0.298365700636619,0.57734420266359
NA,0.276696196935221,0.556303185534917
NA,0.270337184650679,0.552486949406922
NA,0.65043263014456,0.759929926500348
NA,0.0792650309240623,0.428763903578704
NA,0.158667461945722,0.506223883516486
-0.361927890653507,0.480283978332533,0.651190331342098
-0.352558881236985,0.536510719601072,0.683583221068458
NA,0.0887537669547616,0.443071165822513
NA,0.272082306295383,0.552486949406922
NA,0.655613377049881,0.762125612863584
0.41986875720776,0.330677425524896,0.58797804358418
-0.791037270733556,0.150069518713265,0.50351141510988
-1.22531132034471,0.00382252728780341,0.158649931763872
-0.600467065153271,0.0288066328735005,0.309428602887916
NA,0.284929699573611,0.562496047360489
NA,0.0417582592177514,0.347029599642218
2.0263898003304,0.00421507010801183,0.165803242830823
0.0143653235472718,0.680548534318671,0.782883309557773
NA,0.15866746194572,0.506223883516486
-0.896156348132593,0.36758517233684,0.608377111689469
NA,0.37742234020576,0.608377111689469
NA,0.108265818469591,0.473882580316405
1.20392054211388,0.0362879412655623,0.330315159971154
0.551150463905405,0.317603314313616,0.577389933059275
-1.68114071335474,0.00766904620062449,0.211128957200263
-0.509872077125888,0.571026561227619,0.712832905317802
-0.0598192200744944,0.959751131195534,0.978122237535124
NA,0.189822927466323,0.519014458575962
NA,0.377422340205757,0.608377111689469
NA,0.650432630144561,0.759929926500348
NA,1,1
NA,0.65043263014456,0.759929926500348
NA,0.255410336560629,0.552486949406922
-0.738316960180544,0.00218745645079946,0.129178454012589
NA,0.328583654571312,0.586254211893676
NA,0.310787546077782,0.577389933059275
NA,0.65043263014456,0.759929926500348
0.0469238459805916,0.916136419942172,0.942419022153628
NA,0.211958741283055,0.530544606341411
0.12683078708773,0.894797066226486,0.926909091446337
-2.07303238133474,0.00110678095608985,0.107165950039644
NA,0.111564549784664,0.478038774209592
NA,0.000683175564089352,0.0878297170320725
-1.14141622001395,0.00466631230027973,0.176685994371937
-1.43934720686349,0.0715308437883782,0.418424334581993
0.211536425126176,0.258712824704163,0.552486949406922
NA,0.318025664574993,0.577389933059275
-0.419202409420964,0.187272464361407,0.519014458575962
NA,0.449327202587618,0.625483576206539
NA,0.0137453207297852,0.248974520847763
-0.565154546875985,0.0107374601944305,0.23880655141284
NA,0.377422340205758,0.608377111689469
-0.305911686297909,0.130100407839649,0.484063527751216
NA,0.187800020276058,0.519014458575962
0.06810617900793,0.17411019238157,0.517438817430904
-0.0214921557607314,0.382592529644633,0.612129532330993
-0.0225540996631,0.985859245246717,0.997040954800394
0.47277449361807,0.056449568378446,0.380937617337228
0.690411608728426,0.0344668841763003,0.325582341385804
NA,0.191040642729988,0.520902678419633
-0.000194512726870086,0.256684489707727,0.552486949406922
-0.0691487258848047,0.74079991880269,0.827032027975267
0.381810938195153,0.707563535034886,0.802182913309727
NA,0.449327202587618,0.625483576206539
NA,0.377422340205756,0.608377111689469
0.0791934944167564,0.861700313798301,0.903525433465455
-0.327802599419376,0.231796776772635,0.540859145802816
1.80993923726515,0.00746877689646424,0.208985467303806
0.326262710440478,0.275690723467777,0.555558422921742
NA,0.201175453473217,0.525211436695289
NA,0.148103929151156,0.500128817962061
2.00814587492541,0.00810822549338107,0.212629137192098
NA,0.449327202587618,0.625483576206539
NA,0.274354386656886,0.554494621191889
0.787431885390541,0.0301742499010333,0.309513356290663
NA,0.690131022171966,0.785506503534538
0.487658753437942,0.545162084977449,0.688110476512484
0.360626070378247,0.669225392287485,0.77323258280301
NA,0.848931008648795,0.896556871686597
NA,0.176252523547251,0.519014458575962
NA,0.187800020276059,0.519014458575962
0.381164864061993,0.623724305090707,0.75422133795208
-1.05509874619211,0.0414511400827904,0.347029599642218
-0.374809397668692,0.0251852030184046,0.296319654263417
-0.574244798275108,0.405084260074951,0.625483576206539
-0.412240427720902,0.0636440612327457,0.404665677633055
NA,0.611445533517446,0.745672258510565
-0.0711207932088275,0.682888692395508,0.784890165202077
NA,0.200168194267542,0.524136389460613
-0.32237278866271,0.142341570598881,0.493339307490799
NA,0.867404025546182,0.906823864405578
NA,0.0305838773519903,0.309513356290663
NA,0.538073759099414,0.683583221068458
NA,0.559469368188762,0.702635939891104
NA,0.268223605836437,0.552486949406922
NA,0.72958958908425,0.817995756772279
NA,0.239781335643954,0.541764642531178
0.140088130185243,0.843569023906354,0.896556871686597
NA,0.185225578073541,0.519014458575962
NA,0.449327202587618,0.625483576206539
NA,0.0162319819824312,0.251643461851161
NA,0.00235476005628985,0.132118153582479
NA,0.0305838773519902,0.309513356290663
-0.284214949509535,0.304080771316557,0.577389933059275
NA,0.538073759099414,0.683583221068458
0.226495171613816,0.567324955470708,0.709800743075764
-0.552591645824888,0.185917221007907,0.519014458575962
-0.147582386196678,0.0935538630282016,0.44974678121334
1.28208780435992,0.0392796478910532,0.343354932062589
1.29762516111909,0.052197891310925,0.374194349974003
0.349908673495069,0.588896626730127,0.728655896594952
-0.0932631296402486,0.851819474870673,0.898167723953455
-0.97442937808888,0.0612806390286182,0.399237745971807
NA,0.279271431185748,0.559073191712904
-0.0397850376242468,0.998280341784651,1
NA,0.449327202587618,0.625483576206539
1.40950458779612,0.0238644117806701,0.291917748748781
-0.306669918516602,0.0857534295531987,0.438841094344573
NA,0.195745696811339,0.524042326914183
0.0523972044194021,0.642971486715501,0.759929926500348
0.0858554863492305,0.970547752429148,0.985884988062062
NA,0.0162319819824311,0.251643461851161
-0.280816959246401,0.72298323274225,0.813556790844682
0.183907019824503,0.455292103438329,0.63037685243589
NA,0.383118066241689,0.612129532330993
0.216233036286098,0.631451450285317,0.759929926500348
NA,0.347783439577081,0.606005457854807
0.367039329861,0.480331627444143,0.651190331342098
0.489701470738491,0.100225470391302,0.463786657114473
-0.199748526178951,0.177055079236399,0.519014458575962
0.673754598038247,0.118926204279215,0.481459310872307
0.60008733842938,0.182908182280241,0.519014458575962
-0.3674776143692,0.318814509942047,0.578276421852901
-0.113122866677547,0.459996003250181,0.63422415200934
NA,0.25939003324293,0.552486949406922
0.79275047426608,0.108566145068751,0.473882580316405
NA,0.151060152679805,0.50411416219131
1.35855825266876,0.0156138321965614,0.251643461851161
-0.637289103072167,0.00270260650275653,0.142602972318715
0.446693830014622,0.508577081206452,0.675582105604639
NA,0.28492969957361,0.562496047360489
-0.601486242475426,0.0640023602922365,0.404989725210538
-0.368386611271059,0.579831242215921,0.719424490221396
0.100153053694818,0.523837061584181,0.683583221068458
-0.461734684411595,0.0225871706590615,0.286216909018623
NA,0.192570755167415,0.521384774772656
NA,0.363321005226825,0.608377111689469
NA,0.300599469085984,0.577389933059275
1.28817765469984,0.00215645904595515,0.129178454012589
-4.28632097153145,6.38667686990464e-06,0.0163374863342245
0.226624270946201,0.599502339455569,0.736934895352217
NA,0.851252212371124,0.897749181954421
NA,0.296569880197414,0.575983728268449
NA,0.377422340205758,0.608377111689469
0.064364301364025,0.994100957386319,1
NA,0.187800020276059,0.519014458575962
-0.552049539795984,0.131665773978518,0.484063527751216
-1.03246573752704,0.00521320118144994,0.181978698194852
NA,0.318025664574993,0.577389933059275
0.838459995269859,0.142358013032348,0.493339307490799
NA,0.225979196625877,0.535863941436061
NA,0.225979196625879,0.535863941436061
NA,0.859082133026777,0.902215963973729
NA,0.678112423123136,0.780762468825262
NA,0.377422340205757,0.608377111689469
NA,0.449327202587617,0.625483576206539
NA,0.148397167765634,0.500128817962061
0.35548129784475,0.543966562369743,0.687442771448495
-0.259876828732546,0.247507136897823,0.549079406583629
0.976995684805303,0.150650913739655,0.503538976741739
-0.118673729380676,0.796218226001701,0.863946185039871
NA,0.206503704738425,0.530544606341411
0.0527750294866245,0.337270381689155,0.594565947118239
NA,0.633889459982493,0.759929926500348
-0.153361917289673,0.289094154773797,0.565843033721754
NA,0.210146497425247,0.530544606341411
0.142953977394985,0.280492982187817,0.560547020659389
NA,0.0137453207297854,0.248974520847763
NA,0.272082306295383,0.552486949406922
NA,0.867404025546184,0.906823864405578
-0.293549016688558,0.0961988554968769,0.457226480905354
-1.49011090509486,0.00835276598318166,0.217957571769062
-0.700056884354004,0.0192414689173579,0.273374077259821
-1.01001827812662,0.166116400652386,0.511526006960372
NA,0.377422340205757,0.608377111689469
NA,0.449327202587618,0.625483576206539
-0.580775236409733,0.207177078550008,0.530544606341411
-0.669753409781816,0.118265892750208,0.479891855801651
NA,0.474709919779239,0.646228302468071
NA,0.80337766607835,0.867924508690097
-0.569527869730636,0.0809522380580339,0.42988260297333
NA,0.152451932831002,0.505074882433824
-0.869870506415876,0.000598964681313566,0.0830827061895739
-0.772344217251427,0.00875689169032197,0.222410122579405
NA,0.37115541245334,0.608377111689469
-0.527801819968866,0.334922824967745,0.592607657067803
NA,0.449327202587619,0.625483576206539
NA,0.853969203820232,0.899894376916522
NA,0.449327202587618,0.625483576206539
NA,0.13168683403756,0.484063527751216
-0.26962439982616,0.294819077212099,0.57321702544632
0.47556259384661,0.161703315217749,0.51007670527394
-0.79097628477386,0.0516473153154188,0.372921916476126
NA,0.377422340205757,0.608377111689469
-0.0434371721933699,0.407934876738465,0.625483576206539
-0.0823207221861988,0.906092865946744,0.934640997339587
-0.150527078312273,0.760747821390621,0.841355804983207
0.112316426500812,0.853232080697623,0.899297399991435
0.41470846555996,0.619730461177718,0.751334236857562
-0.250797208969809,0.070202703319804,0.416868963020765
-0.283689067968719,0.688354392783185,0.785506503534538
-0.286647263121559,0.100012108150062,0.463786657114473
-0.626788375591613,0.157871646510327,0.506223883516486
-0.646748119472352,0.126576512254169,0.484063527751216
-0.268818833536982,0.789200623646796,0.863946185039871
-0.180044708105707,0.428138109724836,0.625483576206539
-0.0820574050537803,0.883849517986793,0.918889705977986
NA,0.0125639019096873,0.243958277655271
-0.30237145677961,0.24446623015129,0.547080733225387
-0.626877394766105,0.0782544583956171,0.424798403916887
-0.401698319401401,0.325542923047691,0.584297996141276
-0.327818430010523,0.213437106215768,0.530858395101742
-0.671357617567151,0.0225889269876204,0.286216909018623
-0.0717850061137977,0.426360347421783,0.625483576206539
NA,0.309854323892072,0.577389933059275
NA,0.377422340205758,0.608377111689469
-0.530156310522408,0.0807830748777248,0.42988260297333
-0.528653067385436,0.277984793173142,0.557768498216837
0.436094860021425,0.0213943423718104,0.280521339905006
-0.82173333983302,0.00731122508022572,0.208985467303806
-0.783480925576382,0.0221616661792761,0.284219324649548
-1.08972700773971,0.00539257914880165,0.183531867022008
0.214382253573023,0.680325164684585,0.782797193419002
-0.862716031855726,0.110133423271005,0.475440846897187
-0.572282045029507,0.327599597765708,0.585603239188283
NA,0.0879009474695485,0.441262756297143
0.0582817105025119,0.960626412917924,0.978411589279625
NA,1,1
NA,0.239781335644498,0.541764642531178
-0.191664683380137,0.773616780343144,0.851123784009332
NA,0.52783335435624,0.683583221068458
-0.588903745593146,0.150614381498974,0.503538976741739
-0.315279457778319,0.621758578437948,0.752534894821223
-0.44271664065202,0.375239247625493,0.608377111689469
-0.748141543169062,0.513794558454159,0.6792579519958
0.312486631790175,0.553003560898318,0.696174294123486
NA,0.00353440507570917,0.153568199381351
NA,0.354822378995924,0.608377111689469
0.012896705602353,0.355000135705878,0.608377111689469
-0.65002466934841,0.015752471759601,0.251643461851161
-0.495011284303238,0.543266251525239,0.687198562944452
0.286831467151232,0.168668724417324,0.51390266869163
0.361206509081651,0.0189317561326366,0.271905413011247
0.269739229042572,0.548010065937965,0.691273498791996
0.367967999818939,0.0650569861992453,0.40871915882744
0.162596191739005,0.00350875212283764,0.153568199381351
-0.276270219306054,0.248656145530057,0.550006942127121
-0.245393401314214,0.323000786067855,0.581865052414102
-0.623601852603184,0.0623435804183053,0.403701489416323
NA,0.859082133026776,0.902215963973729
0.255404755628739,0.652199314229871,0.760562518872932
-1.20728797745681,0.4221638121424,0.625483576206539
NA,0.268223605836436,0.552486949406922
-0.112988378171109,0.203526602896712,0.528091791079326
-0.571510179436576,0.16553045088288,0.511526006960372
NA,0.65491223448454,0.762125612863584
0.951413388436411,0.0668691156242889,0.413693789267168
NA,0.330967720606007,0.58797804358418
NA,0.225979196625878,0.535863941436061
NA,0.449327202587618,0.625483576206539
NA,0.38311806624169,0.612129532330993
NA,0.188408344693342,0.519014458575962
-0.334946632600309,0.0835768085973683,0.433684900720001
-0.67281230540727,0.0224682675411404,0.286216909018623
NA,0.284372351552577,0.562496047360489
-0.00015243234322796,0.984316342808063,0.996005067312896
-0.0535151139936486,0.0159379957268212,0.251643461851161
0.44569523427063,0.323433279410701,0.582246180250617
-1.59540371995575,0.171691933352006,0.515570909782806
NA,0.538073759099416,0.683583221068458
NA,0.52783335435624,0.683583221068458
0.0799621439072466,0.037705673066303,0.337430564910837
-0.880768541203167,0.0148364657793085,0.251643461851161
-1.11932324996683,0.0458554536961932,0.358217725108359
NA,0.449327202587618,0.625483576206539
NA,0.136915007357554,0.488368026642184
-0.935802573548934,0.0565452011343954,0.380937617337228
-1.80086222400965,0.0666868720504131,0.413051119362782
-0.285558950821533,0.407596404790437,0.625483576206539
-0.218440160441323,0.538800378952008,0.684181084873042
NA,0.449327202587618,0.625483576206539
0.919915888344658,0.235660838337502,0.541764642531178
0.511449325472011,0.375837826709295,0.608377111689469
NA,0.225979196625877,0.535863941436061
1.10381417402635,0.109238189749581,0.473882580316405
NA,0.449327202587618,0.625483576206539
NA,0.122979890724986,0.484063527751216
-0.630963883285091,0.04519558376769,0.356863746153895
-0.154109622716086,0.350828938935824,0.608377111689469
NA,0.11090629163162,0.477994328037832
1.19150007553016,0.0381237161545301,0.339442749747514
-0.310965536950744,0.584657352975057,0.724279670510607
0.505116543340292,0.580647516691722,0.719970138904274
NA,0.325461424002942,0.584297996141276
0.0204605403127652,0.457824325682488,0.631562095647275
NA,9.80046690463169e-05,0.0303872123848904
NA,0.449327202587618,0.625483576206539
NA,0.797664681268442,0.863946185039871
0.798541994093597,0.0442837087133442,0.355280713284684
-0.355397052798965,0.175440164477909,0.519014458575962
NA,0.690131022171966,0.785506503534538
-0.0855425141308109,0.948691876498095,0.969287629583535
0.0046552367773172,0.745459423196495,0.830195778505964
0.256128901612781,0.217911361370842,0.534735002693533
0.38454844098157,0.0650061077159977,0.40871915882744
0.182238997556924,0.158525949538697,0.506223883516486
NA,0.35482237899594,0.608377111689469
0.419710907208327,0.0277411244610428,0.306284347587823
0.325727975766414,0.03519685870246,0.327444076118016
0.465113313013652,0.190706151470571,0.520456502096696
NA,0.268223605836436,0.552486949406922
-0.376193978943646,0.365423324407363,0.608377111689469
-1.47923653099561,0.0859416771308313,0.439377866301272
NA,0.236121014870132,0.541764642531178
-0.501589633166011,0.0423196144967668,0.350183183693027
-0.115674738830776,0.628040064107192,0.758048815642091
-0.465435423177477,0.101255622661338,0.46591254916915
NA,0.272082306300633,0.552486949406922
0.0611671307474756,0.887472644996065,0.921310439364674
0.628222861053388,0.152250298061004,0.505074882433824
NA,0.449327202587618,0.625483576206539
NA,0.272082306300632,0.552486949406922
NA,0.449327202587618,0.625483576206539
NA,0.318025664574993,0.577389933059275
NA,0.449327202587617,0.625483576206539
NA,0.449327202587617,0.625483576206539
0.319907394694241,0.388445859976059,0.617646494097679
NA,0.377422340205758,0.608377111689469
NA,0.183896509742978,0.519014458575962
NA,0.141190800846202,0.492532568669975
NA,0.129588147571003,0.484063527751216
NA,0.65043263014456,0.759929926500348
NA,0.449327202587618,0.625483576206539
0.255153634026053,0.263345781647527,0.552486949406922
NA,0.108265818469591,0.473882580316405
NA,0.130583814585944,0.484063527751216
0.0213083122232143,0.951717160128575,0.971865959826583
-0.0882259669508794,0.439924000641977,0.625483576206539
-0.123645293644615,0.796255902371529,0.863946185039871
-0.543657690009918,0.281101307782245,0.561244315651597
NA,0.239781335644494,0.541764642531178
NA,0.193555028475609,0.521384774772656
NA,0.449327202587616,0.625483576206539
0.335827080915388,0.243493737612868,0.546151272747842
0.490898091012982,0.79043400957606,0.863946185039871
NA,0.268223605836436,0.552486949406922
-0.350184745012098,0.385924592494662,0.615308084403921
0.517098448646077,0.0205488633915389,0.279867934576796
-0.914614665998003,0.132263659153259,0.485297684733414
-0.0701397653441464,0.36267587805719,0.608377111689469
-1.44240346951307,0.00343122982615545,0.153568199381351
0.0332789939559722,0.772017599918809,0.849719099847993
NA,0.255786924593929,0.552486949406922
NA,0.268223605836437,0.552486949406922
0.035682589789656,0.526062884193232,0.683583221068458
NA,0.130583798344312,0.484063527751216
-1.1609321587101,0.0355292218245978,0.328457677449248
NA,0.318025664574993,0.577389933059275
NA,0.449327202587618,0.625483576206539
NA,0.0478190000011629,0.35831156412216
NA,0.189822927466324,0.519014458575962
-0.0315973051108658,0.383941302492733,0.612701969554706
NA,0.130583814585944,0.484063527751216
NA,0.073424256268904,0.418424334581993
-0.0538987409044865,0.504898669663289,0.673029937519539
NA,0.859082133026776,0.902215963973729
0.735536091216812,0.439620969728333,0.625483576206539
-1.03160381464975,0.0888203593091454,0.443071165822513
-0.178800854978041,0.727627333579177,0.817243485040665
NA,0.690131022171966,0.785506503534538
1.29939333609122,0.030175834657726,0.309513356290663
0.127848253544029,0.580146438749885,0.719518089094269
-0.0274577308713125,0.984478543103811,0.996005067312896
0.351325312083374,0.391747079854575,0.621132594259051
NA,0.65043263014456,0.759929926500348
0.550992690282007,0.197929705849034,0.524136389460613
0.225594904805948,0.162669097459875,0.511526006960372
-0.630821655613724,0.718007277037992,0.81093129575043
0.185213240022788,0.718734025730033,0.811257612718995
0.12530984261434,0.850901185667637,0.897749181954421
0.437553198834883,0.0764718535726697,0.422451067067711
NA,0.141907495250109,0.492749939040397
NA,0.175497551640704,0.519014458575962
NA,0.181661742823208,0.519014458575962
0.763883219195746,0.0485003950615589,0.36057204847599
NA,0.449327202587618,0.625483576206539
NA,0.179768563733068,0.519014458575962
NA,0.276798920092248,0.556303185534917
-0.681648539646182,0.219897692017495,0.535863941436061
NA,0.106696172777473,0.472998760899965
NA,0.65043263014456,0.759929926500348
0.0726304630833183,0.812401850283978,0.874447652204788
-0.259554186977734,0.2482396856436,0.549843959671852
0.965532468410691,0.036523727759683,0.331353819313751
NA,0.318025664574993,0.577389933059275
0.279832033279274,0.207556040058536,0.530544606341411
0.469866898426867,0.178123936065831,0.519014458575962
1.15965749743582,0.0224478418369709,0.286216909018623
0.0478226057303081,0.902463465827406,0.931808996743634
0.952994785210476,0.0718985425776562,0.418424334581993
NA,0.650432630144561,0.759929926500348
NA,0.263177325536789,0.552486949406922
-0.0835073650743028,0.836466173623987,0.891561845517491
0.206626321882058,0.632969037017293,0.759929926500348
NA,0.207782965923821,0.530544606341411
0.171355019233691,0.209353156425337,0.530544606341411
NA,0.377422340205757,0.608377111689469
NA,0.812725963462332,0.874617916171897
-0.0592215060231873,0.655708528616269,0.762125612863584
-0.0318332878138969,0.492423025179071,0.661984497651768
0.232490834627253,0.726558244221848,0.81621664648196
NA,0.65043263014456,0.759929926500348
NA,0.134257346255708,0.486037412166098
1.30990583883783,0.00508797007327474,0.181978698194852
-0.590038736048043,0.0458171256097538,0.358217725108359
-0.0419723029929082,0.198795247521033,0.524136389460613
NA,0.722341311140785,0.813038874871467
NA,0.449327202587617,0.625483576206539
1.23506972109959,0.0170539145568372,0.256399793231198
NA,0.27208230630063,0.552486949406922
NA,0.144170775959504,0.495823588782598
NA,0.72958958908425,0.817995756772279
NA,0.239122758089547,0.541764642531178
NA,0.241582423765405,0.544165771170808
0.898152407844868,0.173002658835016,0.517241641928174
NA,0.220998139147641,0.535863941436061
NA,0.449327202587618,0.625483576206539
NA,0.268223605836437,0.552486949406922
NA,0.231602412782329,0.540859145802816
NA,0.650432630144559,0.759929926500348
NA,0.44932720258762,0.625483576206539
-0.03461728691993,0.371708245020647,0.608377111689469
-0.186079668276261,0.0777725306897522,0.42449990480826
0.0206498278629145,0.406683794991455,0.625483576206539
0.048708827260128,0.220244238847533,0.535863941436061
0.296479751441028,0.448452085393876,0.625483576206539
NA,0.449327202587617,0.625483576206539
-0.442054661878361,0.0607036051763249,0.397048276394911
-0.823946141247413,0.0557645078639946,0.380937617337228
-0.418616797435838,0.291143195085999,0.568797546811825
-0.632283720531813,0.0299196254429129,0.309513356290663
-0.553407799017197,0.301908546296894,0.577389933059275
-1.10295826055032,0.00400136515717887,0.161469568659686
-0.578863250492259,0.0771022063702305,0.423136944071189
-0.652840909681342,0.260105356862658,0.552486949406922
NA,0.284929699573611,0.562496047360489
NA,0.187800020276059,0.519014458575962
-0.21234054004486,0.382694310126967,0.612129532330993
-0.215678594436818,0.109766347111737,0.475023329742173
0.454639206641348,0.189842511123972,0.519014458575962
0.103420035501524,0.723649330908973,0.813989676316944
-0.25219774902884,0.312646270844442,0.577389933059275
NA,0.999999999999999,1
NA,0.797664681268443,0.863946185039871
-0.97073032702711,0.0265779873781468,0.301274347247767
-0.560431137007074,0.124631031592563,0.484063527751216
NA,0.00059324400292324,0.0830827061895739
-0.78489748708912,0.159694413544108,0.506283904244607
NA,0.276286328592393,0.556053928220888
-0.318995436042216,0.743583062629961,0.829332696386484
1.80881409631084,0.00509753843359071,0.181978698194852
0.362520252298634,0.398253604475047,0.625483576206539
NA,0.538073759099414,0.683583221068458
