Raw file name - analytical LC-FAIMS-MS/MS run	Raw file name - pre-analytical LC-FAIMS-MS run (TIC normalization)	Cohort	Experiment name for MQ and Prosit	Experiment FP_DDA	Bioreplicate FP_DDA	Folder name FP_DDA	Experiment FP_Booster	Bioreplicate FP_Booster	Folder name FP_Booster	Experiment FP_WWA	Bioreplicate FP_WWA	Folder name FP_WWA
04978_P055284_15SPD_FMS-30-40-50-60-70_R1.raw	210204_OSCC_TIC_Norm_183_R1.raw	OSCC	P055284	P055284	183	P055284_183	P055284	183	P055284_183	P055284	183	P055284_183
04978_P055285_15SPD_FMS-30-40-50-60-70_R1.raw	210204_OSCC_TIC_Norm_184_R1.raw	OSCC	P055285	P055285	184	P055285_184	P055285	184	P055285_184	P055285	184	P055285_184
04978_P055286_15SPD_FMS-30-40-50-60-70_R1.raw	210204_OSCC_TIC_Norm_185_R1.raw	OSCC	P055286	P055286	185	P055286_185	P055286	185	P055286_185	P055286	185	P055286_185
04978_P055287_15SPD_FMS-30-40-50-60-70_R1.raw	210204_OSCC_TIC_Norm_186_R1.raw	healthy OE	P055287	P055287	186	P055287_186	P055287	186	P055287_186	P055287	186	P055287_186
04978_P055288_15SPD_FMS-30-40-50-60-70_R1.raw	210204_OSCC_TIC_Norm_187_R1.raw	OSCC	P055288	P055288	187	P055288_187	P055288	187	P055288_187	P055288	187	P055288_187
04978_P055092_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_1_R1.raw	OSCC	P055092	P055092	1	P055092_1	P055092	1	P055092_1	P055092	1	P055092_1
04978_P055093_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_2_R1.raw	OSCC	P055093	P055093	2	P055093_2	P055093	2	P055093_2	P055093	2	P055093_2
04978_P055094_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_3_R1.raw	OSCC	P055094	P055094	3	P055094_3	P055094	3	P055094_3	P055094	3	P055094_3
04978_P055095_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_4_R1.raw	OSCC	P055095	P055095	4	P055095_4	P055095	4	P055095_4	P055095	4	P055095_4
04978_P055096_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_5_R1.raw	OSCC	P055096	P055096	5	P055096_5	P055096	5	P055096_5	P055096	5	P055096_5
04978_P055097_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_6_R1.raw	OSCC	P055097	P055097	6	P055097_6	P055097	6	P055097_6	P055097	6	P055097_6
04978_P055098_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_7_R1.raw	OSCC	P055098	P055098	7	P055098_7	P055098	7	P055098_7	P055098	7	P055098_7
04978_P055099_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_8_R1.raw	OSCC	P055099	P055099	8	P055099_8	P055099	8	P055099_8	P055099	8	P055099_8
04978_P055100_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_9_R1.raw	healthy OE	P055100	P055100	9	P055100_9	P055100	9	P055100_9	P055100	9	P055100_9
04978_P055101_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_10_R1.raw	OSCC	P055101	P055101	10	P055101_10	P055101	10	P055101_10	P055101	10	P055101_10
04978_P055102_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_11_R1.raw	OSCC	P055102	P055102	11	P055102_11	P055102	11	P055102_11	P055102	11	P055102_11
04978_P055103_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_12_R1.raw	OSCC	P055103	P055103	12	P055103_12	P055103	12	P055103_12	P055103	12	P055103_12
04978_P055104_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_13_R1.raw	OSCC	P055104	P055104	13	P055104_13	P055104	13	P055104_13	P055104	13	P055104_13
04978_P055105_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_14_R1.raw	OSCC	P055105	P055105	14	P055105_14	P055105	14	P055105_14	P055105	14	P055105_14
04978_P055106_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_15_R1.raw	OSCC	P055106	P055106	15	P055106_15	P055106	15	P055106_15	P055106	15	P055106_15
04978_P055107_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_16_R1.raw	OSCC	P055107	P055107	16	P055107_16	P055107	16	P055107_16	P055107	16	P055107_16
04978_P055108_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_17_R1.raw	OSCC	P055108	P055108	17	P055108_17	P055108	17	P055108_17	P055108	17	P055108_17
04978_P055109_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_18_R1.raw	OSCC	P055109	P055109	18	P055109_18	P055109	18	P055109_18	P055109	18	P055109_18
04978_P055110_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_19_R1.raw	OSCC	P055110	P055110	19	P055110_19	P055110	19	P055110_19	P055110	19	P055110_19
04978_P055111_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_20_R1.raw	OSCC	P055111	P055111	20	P055111_20	P055111	20	P055111_20	P055111	20	P055111_20
04978_P055112_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_21_R1.raw	OSCC	P055112	P055112	21	P055112_21	P055112	21	P055112_21	P055112	21	P055112_21
04978_P055113_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_22_R1.raw	OSCC	P055113	P055113	22	P055113_22	P055113	22	P055113_22	P055113	22	P055113_22
04978_P055114_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_23_R1.raw	healthy OE	P055114	P055114	23	P055114_23	P055114	23	P055114_23	P055114	23	P055114_23
04978_P055115_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_24_R1.raw	OSCC	P055115	P055115	24	P055115_24	P055115	24	P055115_24	P055115	24	P055115_24
04978_P055116_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_25_R1.raw	OSCC	P055116	P055116	25	P055116_25	P055116	25	P055116_25	P055116	25	P055116_25
04978_P055117_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_26_R1.raw	OSCC	P055117	P055117	26	P055117_26	P055117	26	P055117_26	P055117	26	P055117_26
04978_P055118_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_27_R1.raw	healthy OE	P055118	P055118	27	P055118_27	P055118	27	P055118_27	P055118	27	P055118_27
04978_P055119_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_28_R1.raw	OSCC	P055119	P055119	28	P055119_28	P055119	28	P055119_28	P055119	28	P055119_28
04978_P055120_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_29_R1.raw	OSCC	P055120	P055120	29	P055120_29	P055120	29	P055120_29	P055120	29	P055120_29
04978_P055121_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_30_R1.raw	OSCC	P055121	P055121	30	P055121_30	P055121	30	P055121_30	P055121	30	P055121_30
04978_P055122_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_31_R1.raw	OSCC	P055122	P055122	31	P055122_31	P055122	31	P055122_31	P055122	31	P055122_31
04978_P055123_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_32_R1.raw	OSCC	P055123	P055123	32	P055123_32	P055123	32	P055123_32	P055123	32	P055123_32
04978_P055124_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_33_R1.raw	OSCC	P055124	P055124	33	P055124_33	P055124	33	P055124_33	P055124	33	P055124_33
04978_P055125_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_34_R1.raw	OSCC	P055125	P055125	34	P055125_34	P055125	34	P055125_34	P055125	34	P055125_34
04978_P055126_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_35_R1.raw	OSCC	P055126	P055126	35	P055126_35	P055126	35	P055126_35	P055126	35	P055126_35
04978_P055127_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_36_R1.raw	OSCC	P055127	P055127	36	P055127_36	P055127	36	P055127_36	P055127	36	P055127_36
04978_P055128_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_37_R1.raw	healthy OE	P055128	P055128	37	P055128_37	P055128	37	P055128_37	P055128	37	P055128_37
04978_P055129_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_38_R1.raw	OSCC	P055129	P055129	38	P055129_38	P055129	38	P055129_38	P055129	38	P055129_38
04978_P055130_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_39_R1.raw	OSCC	P055130	P055130	39	P055130_39	P055130	39	P055130_39	P055130	39	P055130_39
04978_P055131_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_40_R1.raw	healthy OE	P055131	P055131	40	P055131_40	P055131	40	P055131_40	P055131	40	P055131_40
04978_P055132_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_41_R1.raw	OSCC	P055132	P055132	41	P055132_41	P055132	41	P055132_41	P055132	41	P055132_41
04978_P055133_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_42_R1.raw	healthy OE	P055133	P055133	42	P055133_42	P055133	42	P055133_42	P055133	42	P055133_42
04978_P055134_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_43_R1.raw	OSCC	P055134	P055134	43	P055134_43	P055134	43	P055134_43	P055134	43	P055134_43
04978_P055135_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_44_R1.raw	OSCC	P055135	P055135	44	P055135_44	P055135	44	P055135_44	P055135	44	P055135_44
04978_P055136_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_45_R1.raw	OSCC	P055136	P055136	45	P055136_45	P055136	45	P055136_45	P055136	45	P055136_45
04978_P055137_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_46_R1.raw	OSCC	P055137	P055137	46	P055137_46	P055137	46	P055137_46	P055137	46	P055137_46
04978_P055138_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_47_R1.raw	OSCC	P055138	P055138	47	P055138_47	P055138	47	P055138_47	P055138	47	P055138_47
04978_P055139_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_48_R1.raw	OSCC	P055139	P055139	48	P055139_48	P055139	48	P055139_48	P055139	48	P055139_48
04978_P055140_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_49_R1.raw	OSCC	P055140	P055140	49	P055140_49	P055140	49	P055140_49	P055140	49	P055140_49
04978_P055141_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_50_R1.raw	OSCC	P055141	P055141	50	P055141_50	P055141	50	P055141_50	P055141	50	P055141_50
04978_P055142_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_51_R1.raw	healthy OE	P055142	P055142	51	P055142_51	P055142	51	P055142_51	P055142	51	P055142_51
04978_P055143_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_52_R1.raw	OSCC	P055143	P055143	52	P055143_52	P055143	52	P055143_52	P055143	52	P055143_52
04978_P055144_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_53_R1.raw	OSCC	P055144	P055144	53	P055144_53	P055144	53	P055144_53	P055144	53	P055144_53
04978_P055145_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_54_R1.raw	OSCC	P055145	P055145	54	P055145_54	P055145	54	P055145_54	P055145	54	P055145_54
04978_P055156_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_55_R1.raw	OSCC	P055156	P055156	55	P055156_55	P055156	55	P055156_55	P055156	55	P055156_55
04978_P055157_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_56_R1.raw	OSCC	P055157	P055157	56	P055157_56	P055157	56	P055157_56	P055157	56	P055157_56
04978_P055158_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_57_R1.raw	OSCC	P055158	P055158	57	P055158_57	P055158	57	P055158_57	P055158	57	P055158_57
04978_P055159_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_58_R1.raw	OSCC	P055159	P055159	58	P055159_58	P055159	58	P055159_58	P055159	58	P055159_58
04978_P055160_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_59_R1.raw	OSCC	P055160	P055160	59	P055160_59	P055160	59	P055160_59	P055160	59	P055160_59
04978_P055161_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_60_R1.raw	OSCC	P055161	P055161	60	P055161_60	P055161	60	P055161_60	P055161	60	P055161_60
04978_P055162_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_61_R1.raw	OSCC	P055162	P055162	61	P055162_61	P055162	61	P055162_61	P055162	61	P055162_61
04978_P055163_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_62_R1.raw	OSCC	P055163	P055163	62	P055163_62	P055163	62	P055163_62	P055163	62	P055163_62
04978_P055164_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_63_R1.raw	OSCC	P055164	P055164	63	P055164_63	P055164	63	P055164_63	P055164	63	P055164_63
04978_P055165_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_64_R1.raw	OSCC	P055165	P055165	64	P055165_64	P055165	64	P055165_64	P055165	64	P055165_64
04978_P055166_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_65_R1.raw	OSCC	P055166	P055166	65	P055166_65	P055166	65	P055166_65	P055166	65	P055166_65
04978_P055167_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_66_R1.raw	OSCC	P055167	P055167	66	P055167_66	P055167	66	P055167_66	P055167	66	P055167_66
04978_P055168_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_67_R1.raw	healthy OE	P055168	P055168	67	P055168_67	P055168	67	P055168_67	P055168	67	P055168_67
04978_P055169_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_68_R1.raw	OSCC	P055169	P055169	68	P055169_68	P055169	68	P055169_68	P055169	68	P055169_68
04978_P055170_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_69_R1.raw	OSCC	P055170	P055170	69	P055170_69	P055170	69	P055170_69	P055170	69	P055170_69
04978_P055171_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_70_R1.raw	OSCC	P055171	P055171	70	P055171_70	P055171	70	P055171_70	P055171	70	P055171_70
04978_P055172_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_71_R1.raw	OSCC	P055172	P055172	71	P055172_71	P055172	71	P055172_71	P055172	71	P055172_71
04978_P055173_15SPD_FMS-35-45-55-65-75_R2.raw	210204_OSCC_TIC_Norm_72_R1.raw	OSCC	P055173	P055173	72	P055173_72	P055173	72	P055173_72	P055173	72	P055173_72
04978_P055174_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_73_R1.raw	OSCC	P055174	P055174	73	P055174_73	P055174	73	P055174_73	P055174	73	P055174_73
04978_P055175_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_74_R1.raw	OSCC	P055175	P055175	74	P055175_74	P055175	74	P055175_74	P055175	74	P055175_74
04978_P055176_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_75_R1.raw	OSCC	P055176	P055176	75	P055176_75	P055176	75	P055176_75	P055176	75	P055176_75
04978_P055177_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_76_R1.raw	OSCC	P055177	P055177	76	P055177_76	P055177	76	P055177_76	P055177	76	P055177_76
04978_P055178_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_77_R1.raw	OSCC	P055178	P055178	77	P055178_77	P055178	77	P055178_77	P055178	77	P055178_77
04978_P055179_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_78_R1.raw	OSCC	P055179	P055179	78	P055179_78	P055179	78	P055179_78	P055179	78	P055179_78
04978_P055180_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_79_R1.raw	OSCC	P055180	P055180	79	P055180_79	P055180	79	P055180_79	P055180	79	P055180_79
04978_P055181_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_80_R1.raw	OSCC	P055181	P055181	80	P055181_80	P055181	80	P055181_80	P055181	80	P055181_80
04978_P055182_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_81_R1.raw	OSCC	P055182	P055182	81	P055182_81	P055182	81	P055182_81	P055182	81	P055182_81
04978_P055183_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_82_R1.raw	OSCC	P055183	P055183	82	P055183_82	P055183	82	P055183_82	P055183	82	P055183_82
04978_P055184_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_83_R1.raw	OSCC	P055184	P055184	83	P055184_83	P055184	83	P055184_83	P055184	83	P055184_83
04978_P055185_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_84_R1.raw	healthy OE	P055185	P055185	84	P055185_84	P055185	84	P055185_84	P055185	84	P055185_84
04978_P055186_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_85_R1.raw	OSCC	P055186	P055186	85	P055186_85	P055186	85	P055186_85	P055186	85	P055186_85
04978_P055187_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_86_R1.raw	OSCC	P055187	P055187	86	P055187_86	P055187	86	P055187_86	P055187	86	P055187_86
04978_P055188_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_87_R1.raw	OSCC	P055188	P055188	87	P055188_87	P055188	87	P055188_87	P055188	87	P055188_87
04978_P055189_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_88_R1.raw	OSCC	P055189	P055189	88	P055189_88	P055189	88	P055189_88	P055189	88	P055189_88
04978_P055190_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_89_R1.raw	OSCC	P055190	P055190	89	P055190_89	P055190	89	P055190_89	P055190	89	P055190_89
04978_P055191_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_90_R1.raw	OSCC	P055191	P055191	90	P055191_90	P055191	90	P055191_90	P055191	90	P055191_90
04978_P055192_15SPD_FMS-35-45-55-65-75_R3.raw	210204_OSCC_TIC_Norm_91_R1.raw	OSCC	P055192	P055192	91	P055192_91	P055192	91	P055192_91	P055192	91	P055192_91
04978_P055193_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_92_R1.raw	OSCC	P055193	P055193	92	P055193_92	P055193	92	P055193_92	P055193	92	P055193_92
04978_P055194_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_93_R1.raw	OSCC	P055194	P055194	93	P055194_93	P055194	93	P055194_93	P055194	93	P055194_93
04978_P055195_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_94_R1.raw	OSCC	P055195	P055195	94	P055195_94	P055195	94	P055195_94	P055195	94	P055195_94
04978_P055196_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_95_R1.raw	OSCC	P055196	P055196	95	P055196_95	P055196	95	P055196_95	P055196	95	P055196_95
04978_P055197_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_96_R1.raw	OSCC	P055197	P055197	96	P055197_96	P055197	96	P055197_96	P055197	96	P055197_96
04978_P055198_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_97_R1.raw	OSCC	P055198	P055198	97	P055198_97	P055198	97	P055198_97	P055198	97	P055198_97
04978_P055199_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_98_R1.raw	healthy OE	P055199	P055199	98	P055199_98	P055199	98	P055199_98	P055199	98	P055199_98
04978_P055200_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_99_R1.raw	OSCC	P055200	P055200	99	P055200_99	P055200	99	P055200_99	P055200	99	P055200_99
04978_P055201_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_100_R1.raw	OSCC	P055201	P055201	100	P055201_100	P055201	100	P055201_100	P055201	100	P055201_100
04978_P055202_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_101_R1.raw	OSCC	P055202	P055202	101	P055202_101	P055202	101	P055202_101	P055202	101	P055202_101
04978_P055203_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_102_R1.raw	OSCC	P055203	P055203	102	P055203_102	P055203	102	P055203_102	P055203	102	P055203_102
04978_P055204_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_103_R1.raw	OSCC	P055204	P055204	103	P055204_103	P055204	103	P055204_103	P055204	103	P055204_103
04978_P055205_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_104_R1.raw	OSCC	P055205	P055205	104	P055205_104	P055205	104	P055205_104	P055205	104	P055205_104
04978_P055206_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_105_R1.raw	OSCC	P055206	P055206	105	P055206_105	P055206	105	P055206_105	P055206	105	P055206_105
04978_P055207_15SPD_FMS-35-45-55-65-75_R2.raw	210204_OSCC_TIC_Norm_106_R1.raw	OSCC	P055207	P055207	106	P055207_106	P055207	106	P055207_106	P055207	106	P055207_106
04978_P055208_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_107_R1.raw	OSCC	P055208	P055208	107	P055208_107	P055208	107	P055208_107	P055208	107	P055208_107
04978_P055209_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_108_R1.raw	OSCC	P055209	P055209	108	P055209_108	P055209	108	P055209_108	P055209	108	P055209_108
04978_P055210_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_109_R1.raw	OSCC	P055210	P055210	109	P055210_109	P055210	109	P055210_109	P055210	109	P055210_109
04978_P055211_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_110_R1.raw	OSCC	P055211	P055211	110	P055211_110	P055211	110	P055211_110	P055211	110	P055211_110
04978_P055212_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_111_R1.raw	OSCC	P055212	P055212	111	P055212_111	P055212	111	P055212_111	P055212	111	P055212_111
04978_P055213_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_112_R1.raw	OSCC	P055213	P055213	112	P055213_112	P055213	112	P055213_112	P055213	112	P055213_112
04978_P055214_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_113_R1.raw	OSCC	P055214	P055214	113	P055214_113	P055214	113	P055214_113	P055214	113	P055214_113
04978_P055215_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_114_R1.raw	OSCC	P055215	P055215	114	P055215_114	P055215	114	P055215_114	P055215	114	P055215_114
04978_P055216_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_115_R1.raw	OSCC	P055216	P055216	115	P055216_115	P055216	115	P055216_115	P055216	115	P055216_115
04978_P055217_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_116_R1.raw	OSCC	P055217	P055217	116	P055217_116	P055217	116	P055217_116	P055217	116	P055217_116
04978_P055218_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_117_R1.raw	OSCC	P055218	P055218	117	P055218_117	P055218	117	P055218_117	P055218	117	P055218_117
04978_P055219_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_118_R1.raw	OSCC	P055219	P055219	118	P055219_118	P055219	118	P055219_118	P055219	118	P055219_118
04978_P055220_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_119_R1.raw	OSCC	P055220	P055220	119	P055220_119	P055220	119	P055220_119	P055220	119	P055220_119
04978_P055221_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_120_R1.raw	OSCC	P055221	P055221	120	P055221_120	P055221	120	P055221_120	P055221	120	P055221_120
04978_P055222_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_121_R1.raw	OSCC	P055222	P055222	121	P055222_121	P055222	121	P055222_121	P055222	121	P055222_121
04978_P055223_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_122_R1.raw	healthy OE	P055223	P055223	122	P055223_122	P055223	122	P055223_122	P055223	122	P055223_122
04978_P055224_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_123_R1.raw	OSCC	P055224	P055224	123	P055224_123	P055224	123	P055224_123	P055224	123	P055224_123
04978_P055225_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_124_R1.raw	OSCC	P055225	P055225	124	P055225_124	P055225	124	P055225_124	P055225	124	P055225_124
04978_P055226_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_125_R1.raw	OSCC	P055226	P055226	125	P055226_125	P055226	125	P055226_125	P055226	125	P055226_125
04978_P055227_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_126_R1.raw	OSCC	P055227	P055227	126	P055227_126	P055227	126	P055227_126	P055227	126	P055227_126
04978_P055228_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_127_R1.raw	OSCC	P055228	P055228	127	P055228_127	P055228	127	P055228_127	P055228	127	P055228_127
04978_P055229_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_128_R1.raw	OSCC	P055229	P055229	128	P055229_128	P055229	128	P055229_128	P055229	128	P055229_128
04978_P055230_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_129_R1.raw	OSCC	P055230	P055230	129	P055230_129	P055230	129	P055230_129	P055230	129	P055230_129
04978_P055231_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_130_R1.raw	OSCC	P055231	P055231	130	P055231_130	P055231	130	P055231_130	P055231	130	P055231_130
04978_P055232_15SPD_FMS-35-45-55-65-75_R1.raw	210204_OSCC_TIC_Norm_131_R1.raw	OSCC	P055232	P055232	131	P055232_131	P055232	131	P055232_131	P055232	131	P055232_131
