"Protein.Groups","sample_typepoor.logFC","sample_typepoor.adjPval"
"MA7D1_HUMAN",-0.174253655431423,0.664083108426295
"MA7D2_HUMAN",0.63156223967699,0.474562199740054
"MAAI_HUMAN",-0.263915330933452,0.406099798000253
"MACD1_HUMAN",-0.620852558600076,0.379399794278912
"MACD2_HUMAN",-0.342233481459552,0.640774714913048
"MACF1_HUMAN",-0.0799768265222976,0.834342300577322
"MACOI_HUMAN",0.277165778697229,0.8362217505116
"MADD_HUMAN",0.0798151169684298,0.877979509353017
"MAG_HUMAN",-1.20111392304401,0.0450980044344372
"MAGA4_HUMAN",-0.293820964486641,0.871461555799391
"MAGC2_HUMAN",NA,NA
"MAGD2_HUMAN",1.03661174208855,0.418028034795462
"MAGI1_HUMAN",-1.18157783744485,0.567601169876053
"MAGI2_HUMAN",0.118485972955324,0.758770395112804
"MAGI3_HUMAN",NA,NA
"MAIP1_HUMAN",-0.260844463850214,0.605004905255343
"MAL2_HUMAN",-0.725206871409072,0.248344779468961
"MAN1_HUMAN",NA,NA
"MANBA_HUMAN",NA,NA
"MANF_HUMAN",1.81693957531534,0.00134566931574243
"MAOM_HUMAN",0.477868276061628,0.128941035527499
"MAON_HUMAN",0.335610169464482,0.596751142108533
"MAOX_HUMAN",-0.197896965166096,0.746996157200563
"MAP11_HUMAN",NA,NA
"MAP1A_HUMAN",-0.16895881218879,0.913159574489434
"MAP1A_HUMAN;MAP1B_HUMAN",-0.627083803273407,0.476242071998122
"MAP1B_HUMAN",-0.315422054734512,0.696783323146567
"MAP1S_HUMAN",-0.0297200615993967,0.947962160005293
"MAP2_HUMAN",-0.635995956135764,0.488714280915457
"MAP4_HUMAN",0.59655653314933,0.210149550710972
"MAP6_HUMAN",-0.0209068040020417,0.988759861192912
"MAR1_HUMAN",-0.41585006693922,0.664083108426295
"MARC1_HUMAN",-0.409932585727973,0.608080633353861
"MARC2_HUMAN",-0.385523739896707,0.52318715343455
"MARCS_HUMAN",-0.0655374248300733,0.949491781861824
"MARE1_HUMAN",0.285471152738839,0.557669015354867
"MARE1_HUMAN;MARE3_HUMAN",-0.157937734251612,0.73730339151327
"MARE2_HUMAN",-0.491767234928168,0.421833734361647
"MARE2_HUMAN;MARE3_HUMAN",-2.55571671801131,0.0871789287045544
"MARE3_HUMAN",-0.13922332445442,0.884133645640953
"MARH5_HUMAN",-0.333987544373003,0.328955011786968
"MARK1_HUMAN",-0.0317288309481758,0.930291721944639
"MARK1_HUMAN;MARK2_HUMAN;MARK4_HUMAN",0.801583074567858,0.675929828233091
"MARK2_HUMAN",0.0849314474622012,0.823235564241275
"MARK4_HUMAN",0.0715633283343438,0.93512437504868
"MAST1_HUMAN",NA,NA
"MAT2B_HUMAN",0.197701694587744,0.554780487468383
"MATN2_HUMAN",NA,NA
"MATR3_HUMAN",0.914188655868976,0.0382484197438658
"MAVS_HUMAN",NA,NA
"MB12B_HUMAN",-0.0734826240384596,0.871569951823061
"MBB1A_HUMAN",NA,NA
"MBD3_HUMAN",NA,NA
"MBLC2_HUMAN",-0.470927114328333,0.308561805057673
"MBNL1_HUMAN",NA,NA
"MBOA7_HUMAN",-0.0031101705436242,0.995533757596402
"MBP_HUMAN",-2.22728037056299,0.147081159501175
"MCA3_HUMAN",0.609968247547029,0.149706298086108
"MCAT_HUMAN",0.172346856817183,0.732710980390741
"MCCA_HUMAN",-0.196947890731548,0.41378795692011
"MCCB_HUMAN",0.00727502187446991,0.98888134321389
"MCEE_HUMAN",-0.0389683173054598,0.949217394343397
"MCES_HUMAN",0.693902671440132,0.27975068614433
"MCF2L_HUMAN",NA,NA
"MCFD2_HUMAN",NA,NA
"MCM2_HUMAN",NA,NA
"MCM3_HUMAN",2.86843289435923,0.0576454555977769
"MCM4_HUMAN",NA,NA
"MCM5_HUMAN",NA,NA
"MCM6_HUMAN",NA,NA
"MCM7_HUMAN",NA,NA
"MCRI1_HUMAN",NA,NA
"MCTP1_HUMAN",0.467566064001998,0.570131588875454
"MCTS1_HUMAN",-0.295939494997896,0.546253489789369
"MCU_HUMAN",NA,NA
"MCUR1_HUMAN",-0.0159490873301787,0.980987662044179
"MD1L1_HUMAN",NA,NA
"MDC1_HUMAN",NA,NA
"MDHC_HUMAN",-0.318563563323079,0.776122073938269
"MDHM_HUMAN",0.245159986954128,0.794114280423692
"MEAK7_HUMAN",0.186310498263377,0.760165645104753
"MECP2_HUMAN",-0.444312590419891,0.444604166030883
"MECR_HUMAN",0.187921716152283,0.834558502561656
"MED15_HUMAN",1.14755159816268,0.293164816331552
"MELPH_HUMAN",0.603908704321789,0.583025983824568
"MEP50_HUMAN",0.246914977941611,0.661472921230328
"MEPCE_HUMAN",NA,NA
"MESD_HUMAN",0.377001119133852,0.430265950857368
"MET7A_HUMAN",-0.380782034384346,0.352340256275603
"METK1_HUMAN",NA,NA
"METK1_HUMAN;METK2_HUMAN",0.181266981336868,0.755861903977659
"METK2_HUMAN",0.275478373635206,0.509292304008843
"MFAP1_HUMAN",NA,NA
"MFD4A_HUMAN",0.0202993568633109,0.982920793414658
"MFF_HUMAN",-0.281991279210566,0.509292304008843
"MFGM_HUMAN",-0.602327428687258,0.673220700767883
"MFN1_HUMAN",NA,NA
"MFN1_HUMAN;MFN2_HUMAN",-0.4860048938399,0.324137433000874
"MFN2_HUMAN",-0.166679566972598,0.768038086557649
"MFR1L_HUMAN",0.449622540052067,0.571692571399319
"MGAT2_HUMAN",NA,NA
"MGDP1_HUMAN",0.253699927506386,0.711254387604222
"MGLL_HUMAN",-0.178646516668956,0.775588485935545
"MGME1_HUMAN",NA,NA
"MGN2_HUMAN;MGN_HUMAN",1.13211284362623,0.404665337572411
"MGST1_HUMAN",0.0469583334220839,0.986234341673463
"MGST2_HUMAN",0.306044406112309,0.750199809982141
"MGST3_HUMAN",0.0361724441950462,0.969960147096208
"MIA2_HUMAN",NA,NA
"MIC13_HUMAN",0.861716610198533,0.0440159541946237
"MIC19_HUMAN",-0.113268754759758,0.700221497329442
"MIC25_HUMAN",0.237805131475717,0.608615197958342
"MIC26_HUMAN",-0.470476309354251,0.439555044773019
"MIC27_HUMAN",-0.469719911350498,0.0859500212389887
"MIC60_HUMAN",0.174550625141855,0.71965443570784
"MICA1_HUMAN",1.1597542303493,0.336344510450676
"MICA3_HUMAN",-0.0228792910428109,0.961418760503496
"MICU1_HUMAN",0.366283776706916,0.379701954202189
"MICU3_HUMAN",-0.138570073136912,0.834690761484362
"MIEN1_HUMAN",-0.0724850095098219,0.839209755990956
"MIF_HUMAN",0.138920703080569,0.870827689995554
"MIME_HUMAN",-3.31322101025132,0.0860448755180341
"MINK1_HUMAN",-1.07819821403249,0.21059947974876
"MINY1_HUMAN",0.2424063221049,0.813174061292902
"MIO_HUMAN",NA,NA
"MIPEP_HUMAN",NA,NA
"MIRO1_HUMAN",-0.257468188613908,0.646489714875857
"MIRO1_HUMAN;MIRO2_HUMAN",-0.432573532535723,0.437800319857045
"MIRO2_HUMAN",0.518911535548556,0.572262465090529
"MITOK_HUMAN",NA,NA
"MITOS_HUMAN",-0.128616920232331,0.936967136624329
"MIX23_HUMAN",0.372306588211735,0.368102414389478
"MK01_HUMAN",-0.243107499358416,0.720598929233926
"MK01_HUMAN;MK03_HUMAN",-0.926759985864584,0.251658307223614
"MK03_HUMAN",-0.424480383688758,0.344691709584078
"MK09_HUMAN",0.192819522568882,0.801597717809429
"MK09_HUMAN;MK10_HUMAN",-0.185521482961619,0.741913887710928
"MK09_HUMAN;MK10_HUMAN;MK14_HUMAN",0.604394396766909,0.431316126642502
"MK10_HUMAN",0.0292483505209169,0.976036121002876
"MK14_HUMAN",1.15098719624301,0.114647703409589
"MK15_HUMAN",-0.130562846139141,0.901602846101263
"MK67I_HUMAN",NA,NA
"MKRN2_HUMAN",0.179228178857202,0.839209755990956
"MLC1_HUMAN",0.63898464619239,0.413541437938672
"MLEC_HUMAN",0.820585234108663,0.0757953918713978
"MLF2_HUMAN",-1.13212191948771,0.236848860833553
"MLP3A_HUMAN",0.106399848202213,0.890505338358568
"MMAA_HUMAN",-0.302671276054491,0.476242071998122
"MMAB_HUMAN",-0.364983593392448,0.311814791573698
"MMP2_HUMAN",1.96459185958363,0.0618978033412739
"MMP9_HUMAN",2.54907445331749,0.44819547351857
"MMRN1_HUMAN",NA,NA
"MMRN2_HUMAN",1.95167912878033,0.0716598296815837
"MMS19_HUMAN",1.04499923977039,0.393127521543741
"MMSA_HUMAN",-0.648649278896943,0.191833374146695
"MNDA_HUMAN",0.824886238213911,0.44384657314182
"MOB2_HUMAN",-0.0404039265080971,0.949951100081689
"MOC2B_HUMAN",NA,NA
"MOCS1_HUMAN",-0.0615393776301639,0.905672971584536
"MOCS3_HUMAN",NA,NA
"MOES_HUMAN",0.268919157430236,0.746334844660664
"MOG_HUMAN",-1.50982347283382,0.0987476022439149
"MOGS_HUMAN",0.699968653317128,0.605431887385612
"MOT1_HUMAN",0.523657216937621,0.67685355322825
"MP2K1_HUMAN",-1.14890162181001,0.131542532853957
"MP2K1_HUMAN;MP2K2_HUMAN",-0.634060206661405,0.570131588875454
"MP2K2_HUMAN",0.358383764483413,0.546130131498741
"MP2K3_HUMAN",NA,NA
"MP2K4_HUMAN",-0.430253007228483,0.45940426707759
"MP2K6_HUMAN",NA,NA
"MPC2_HUMAN",0.177935605044975,0.768038086557649
"MPCP_HUMAN",-0.290318105778524,0.463926259037209
"MPDZ_HUMAN",0.50890259915839,0.71582280699584
"MPI_HUMAN",-0.0743231433699467,0.905672971584536
"MPP10_HUMAN",NA,NA
"MPP2_HUMAN",-0.130872352477839,0.838168488100986
"MPP2_HUMAN;PALS2_HUMAN",-0.229313998486457,0.678623765860538
"MPPA_HUMAN",0.0469777491845889,0.911790489641495
"MPPB_HUMAN",0.3197919408167,0.220830113607179
"MPRD_HUMAN",0.767049544430765,0.0329970086571062
"MPRI_HUMAN",1.85056481383852,0.00480504229283072
"MPRIP_HUMAN",0.0828654895103557,0.801722812345745
"MPU1_HUMAN",-0.0880543034348526,0.880672040558058
"MPZL1_HUMAN",-0.289346737514203,0.608970239746701
"MRC2_HUMAN",0.616116669812795,0.568221454454944
"MRCKA_HUMAN",NA,NA
"MRCKA_HUMAN;MRCKB_HUMAN",-0.156194401409928,0.651825192726507
"MRCKB_HUMAN",0.147368062343567,0.785324106139465
"MRE11_HUMAN",1.94150554327256,0.04547970093611
"MROH1_HUMAN",0.0463527551861785,0.938752357050075
"MRP1_HUMAN",NA,NA
"MRTFB_HUMAN",-0.0407436578871225,0.965241588932109
"MSH2_HUMAN",1.9798012786466,0.0627190477493547
"MSH3_HUMAN",NA,NA
"MSH6_HUMAN",NA,NA
"MSI2H_HUMAN",0.485940758690021,0.303623827184889
"MSPD2_HUMAN",-0.175794516139172,0.855577250975982
"MSRA_HUMAN",0.215287269245031,0.796439878727639
"MSS4_HUMAN",0.402273047076,0.368802034823705
"MSTO1_HUMAN",2.38134842486367,0.0450980044344372
"MTA2_HUMAN",NA,NA
"MTA70_HUMAN",NA,NA
"MTAP_HUMAN",0.20602353179108,0.686339794268064
"MTAP2_HUMAN",-1.05218763943245,0.306307631931618
"MTCH1_HUMAN",-0.132272580425321,0.790774342950015
"MTCH2_HUMAN",-0.65459082659369,0.208441143094901
"MTL26_HUMAN",-0.372937631589127,0.322035817905482
"MTM1_HUMAN",0.1591221009372,0.839050492429129
"MTMR1_HUMAN",-0.185395447621239,0.587105206968312
"MTMR2_HUMAN",0.0171383547881104,0.985531765589347
"MTMR5_HUMAN",-0.320872703681548,0.442864592075449
"MTMR5_HUMAN;MTMRD_HUMAN",-0.591515613886128,0.116308927210592
"MTMRA_HUMAN",-0.397459265373686,0.675694722907739
"MTMRC_HUMAN",NA,NA
"MTNA_HUMAN",0.374475634806893,0.520352990593884
"MTNB_HUMAN",NA,NA
"MTND_HUMAN",1.28842583211994,0.491521199900769
"MTOR_HUMAN",NA,NA
"MTPN_HUMAN",0.597123539762385,0.171078752528466
"MTREX_HUMAN",NA,NA
"MTSS2_HUMAN",NA,NA
"MTX1_HUMAN",NA,NA
"MTX2_HUMAN",-0.185366223477153,0.700221497329442
"MTX3_HUMAN",-0.20443616517711,0.73730339151327
"MUC18_HUMAN",0.477222253168819,0.373550015657815
"MUL1_HUMAN",NA,NA
"MUTA_HUMAN",0.500787977791733,0.168849069517455
"MVD1_HUMAN",-0.567905920133004,0.249778726540895
"MVP_HUMAN",0.231107083113317,0.746257403114913
"MX1_HUMAN",-0.193014977715328,0.839209755990956
"MX1_HUMAN;MX2_HUMAN",-0.375423683049442,0.700221497329442
"MXRA7_HUMAN",0.0535626432011568,0.934600474178615
"MY18A_HUMAN",0.0741300509551912,0.878869983646198
"MYADM_HUMAN",-0.458486221404802,0.504184392248542
"MYCBP_HUMAN",0.924876944200981,0.153076100693311
"MYCT_HUMAN",-0.219751677633898,0.808687268177514
"MYD88_HUMAN",NA,NA
"MYDGF_HUMAN",1.69849451557398,0.023001943716354
"MYEF2_HUMAN",-0.272613281137523,0.507506684809455
"MYG1_HUMAN",NA,NA
"MYH10_HUMAN",0.187633144418752,0.755436766795836
"MYH10_HUMAN;MYH11_HUMAN",0.101781070460438,0.803948991745904
"MYH10_HUMAN;MYH11_HUMAN;MYH14_HUMAN",NA,NA
"MYH10_HUMAN;MYH11_HUMAN;MYH14_HUMAN;MYH9_HUMAN",0.40316560986812,0.596903377579754
"MYH10_HUMAN;MYH11_HUMAN;MYH9_HUMAN",0.017257357297502,0.980987662044179
"MYH10_HUMAN;MYH14_HUMAN",0.2046125634559,0.774902489810172
"MYH10_HUMAN;MYH9_HUMAN",0.00709638508446083,0.992279753171679
"MYH11_HUMAN",-0.940472171329458,0.105586587007491
"MYH11_HUMAN;MYH14_HUMAN;MYH9_HUMAN",0.161229116041422,0.767958754574248
"MYH11_HUMAN;MYH9_HUMAN",0.0561379696705735,0.956118904415787
"MYH14_HUMAN",-0.480879095938748,0.13556013426569
"MYH9_HUMAN",0.372090487132817,0.458773687288426
"MYL6_HUMAN",0.685740464592154,0.147612304271246
"MYL6B_HUMAN",-0.25881275874122,0.549423329165396
"MYL6B_HUMAN;MYL6_HUMAN",0.754606124287764,0.422535174159669
"MYL9_HUMAN",0.0445155682344142,0.97218767671568
"MYLK_HUMAN",-0.298764475029388,0.577538655151561
"MYO1B_HUMAN",0.472522788192725,0.586228176620498
"MYO1C_HUMAN",0.851284919071573,0.152864109258394
"MYO1D_HUMAN",-0.0861853620587077,0.931520546080571
"MYO1E_HUMAN",0.29620981171253,0.551964584903674
"MYO1E_HUMAN;MYO1F_HUMAN",0.859719628041724,0.424019327767924
"MYO5A_HUMAN",-0.292872209372889,0.629570206396849
"MYO5A_HUMAN;MYO5B_HUMAN",-0.0918377732337734,0.933826456517181
"MYO5B_HUMAN",-0.108237490607871,0.762158146478929
"MYO6_HUMAN",-0.33864564782754,0.187160341743476
"MYO9B_HUMAN",NA,NA
"MYOF_HUMAN",0.8850963203357,0.272030290458831
"MYP0_HUMAN",NA,NA
"MYP2_HUMAN",0.473736180816504,0.699048692925008
"MYPR_HUMAN",-3.12074427927097,0.0329970086571062
"MYPT1_HUMAN",0.237134112130066,0.455729638096946
"NAA10_HUMAN",1.39831154547814,0.0450980044344372
"NAA15_HUMAN",0.650940512738936,0.366394877639508
"NAA25_HUMAN",NA,NA
"NAA35_HUMAN",0.101271307122915,0.878711939684718
"NAA50_HUMAN",NA,NA
"NAC1_HUMAN",-0.676957457887837,0.14864185097405
"NAC2_HUMAN",-0.932814255046172,0.171942617315223
"NACA2_HUMAN",NA,NA
"NACAM_HUMAN;NACA_HUMAN",1.03075948520593,0.0548484650546661
"NACAM_HUMAN;NACA_HUMAN;NACP4_HUMAN",NA,NA
"NACP4_HUMAN",0.480018591437802,0.786625380943664
"NADAP_HUMAN",1.8601510090084,0.139589483313129
"NADC_HUMAN",1.98335082403698,0.0103086219926104
"NADE_HUMAN",NA,NA
"NAGA_HUMAN",NA,NA
"NAGAB_HUMAN",1.04179296794873,0.155208229908711
"NAGK_HUMAN",0.680427387528051,0.116670238077065
"NAKD2_HUMAN",-0.131647588920917,0.763363881099518
"NAMPT_HUMAN",0.769099396494071,0.316238880254191
"NAPEP_HUMAN",-0.177211110736053,0.777532468328603
"NASP_HUMAN",2.14235023975825,0.0811510740280664
"NB5R1_HUMAN",-0.210429470561962,0.499348096363663
"NB5R2_HUMAN",-0.154859728744468,0.947962160005293
"NB5R3_HUMAN",-0.370658325513771,0.435140677095595
"NBAS_HUMAN",NA,NA
"NBEA_HUMAN",0.0761889584355333,0.856024698568967
"NBL1_HUMAN",0.358681005532184,0.755861903977659
"NBN_HUMAN",NA,NA
"NC2B_HUMAN",1.3827516954602,0.151224415373614
"NCALD_HUMAN",-0.0908848615248135,0.897809483722968
"NCAM1_HUMAN",-0.585146720389575,0.675694722907739
"NCAM2_HUMAN",-0.571055700381668,0.313070276955245
"NCAN_HUMAN",-0.110238781212914,0.947962160005293
"NCBP1_HUMAN",NA,NA
"NCBP3_HUMAN",NA,NA
"NCDN_HUMAN",-0.507550749324353,0.47901797156789
"NCEH1_HUMAN",-0.332521486849115,0.706471255827928
"NCF2_HUMAN",NA,NA
"NCF4_HUMAN",2.52922464882223,0.124635348011012
"NCHL1_HUMAN",-0.248388938756926,0.723565590242339
"NCK1_HUMAN",NA,NA
"NCK2_HUMAN",-0.65870196012828,0.0329970086571062
"NCKP1_HUMAN",-0.473592924409829,0.409160343227517
"NCKPL_HUMAN",NA,NA
"NCKX2_HUMAN",-0.853825476638437,0.140420130401793
"NCKX4_HUMAN",NA,NA
"NCLN_HUMAN",0.500729757528349,0.276485957524681
"NCOA2_HUMAN",NA,NA
"NCOA5_HUMAN",NA,NA
"NCOA7_HUMAN",-0.398276527838851,0.404665337572411
"NCPR_HUMAN",0.762397172520251,0.0450980044344372
"NCS1_HUMAN",-0.712246849426408,0.337820108559962
"NDE1_HUMAN",NA,NA
"NDE1_HUMAN;NDEL1_HUMAN",0.414653352637133,0.578174765002527
"NDK3_HUMAN",-0.220650439732333,0.591301900712805
"NDKA_HUMAN",0.352578485965908,0.629842385433203
"NDKA_HUMAN;NDKB_HUMAN",0.195607774726815,0.784717067031268
"NDKB_HUMAN",0.499687312384499,0.402351032166588
"NDRG1_HUMAN",0.546514481867822,0.312868072533656
"NDRG2_HUMAN",-0.487415676027406,0.522188463956872
"NDRG3_HUMAN",-0.214518579823635,0.675929828233091
"NDRG4_HUMAN",-0.59742341066514,0.171078752528466
"NDUA2_HUMAN",-0.546977274916403,0.309325744290355
"NDUA4_HUMAN",-0.451365443964844,0.650011168894413
"NDUA5_HUMAN",-0.393686968176589,0.557669015354867
"NDUA6_HUMAN",-0.669800084260385,0.546881050871052
"NDUA7_HUMAN",-1.06038439744014,0.131542532853957
"NDUA8_HUMAN",-0.492496966200249,0.39306978735299
"NDUA9_HUMAN",-0.690806084855672,0.192484595420813
"NDUAA_HUMAN",-0.115084552367951,0.898522473305758
"NDUAB_HUMAN",-0.413779839153669,0.37866611525143
"NDUAC_HUMAN",-0.674758389804259,0.248344779468961
"NDUAD_HUMAN",-0.239369796417033,0.551696535865302
"NDUB1_HUMAN",0.866006900064282,0.150046819143019
"NDUB2_HUMAN",-0.308813839939319,0.504184392248542
"NDUB3_HUMAN",-0.246755615326381,0.755861903977659
"NDUB4_HUMAN",-0.440878586736305,0.521338868728929
"NDUB5_HUMAN",0.438687999046538,0.187458412078291
"NDUB6_HUMAN",-0.528104030869821,0.357311744332203
"NDUB7_HUMAN",-0.578337725609424,0.436364187431815
"NDUB8_HUMAN",-0.626910151050605,0.273260480658541
"NDUB9_HUMAN",-0.030725891780542,0.961877573944268
"NDUBA_HUMAN",-0.504968316903498,0.558935927376844
"NDUBB_HUMAN",-0.816699484705724,0.319103684973029
"NDUC2_HUMAN",-0.248059671602531,0.694363370258134
"NDUF2_HUMAN",-0.067540757748255,0.878563422306491
"NDUF3_HUMAN",1.11803041971588,0.208560312278167
"NDUF4_HUMAN",0.582244536942679,0.568221454454944
"NDUF5_HUMAN",0.0639128473535655,0.947962160005293
"NDUF7_HUMAN",NA,NA
"NDUS1_HUMAN",0.529958996198108,0.539314129472414
"NDUS2_HUMAN",-0.369612186275432,0.498190971547355
"NDUS3_HUMAN",0.607925709205532,0.444604166030883
"NDUS4_HUMAN",-0.318245882856881,0.735017294263577
"NDUS5_HUMAN",0.101497232361427,0.839209755990956
"NDUS6_HUMAN",-0.356020138817202,0.597269060167793
"NDUS7_HUMAN",0.404414069592828,0.73128003591698
"NDUS8_HUMAN",-0.0130727379875852,0.984796160125309
"NDUV1_HUMAN",-0.735922625887638,0.15209436844343
"NDUV2_HUMAN",0.220603862893517,0.819445706308428
"NDUV3_HUMAN",0.268507738892181,0.551154550919288
"NEB1_HUMAN",0.461156904097831,0.368802034823705
"NEB2_HUMAN",-0.0776268628000582,0.869715123055805
"NEC1_HUMAN",0.17159941198185,0.609001887689433
"NEC2_HUMAN",0.238264857938956,0.426542998713773
"NECA1_HUMAN",-0.181464387725916,0.799284700564831
"NECA2_HUMAN",0.111109355840237,0.84558942712283
"NECP1_HUMAN",-0.583531499607277,0.492098012940079
"NECP2_HUMAN",0.698056415223914,0.355760137163175
"NECT1_HUMAN",0.153548839933294,0.770721154502943
"NECT2_HUMAN",-0.31743806648287,0.866449896252087
"NED4L_HUMAN",NA,NA
"NEDD8_HUMAN",0.115635168328497,0.776122073938269
"NEGR1_HUMAN",-0.180815162065329,0.853171836223867
"NEK7_HUMAN",0.963527471367094,0.242459462722353
"NEK9_HUMAN",0.867664067607596,0.168407525798126
"NELFB_HUMAN",0.868161399524964,0.510595488675329
"NELFD_HUMAN",NA,NA
"NELFE_HUMAN",NA,NA
"NELL2_HUMAN",-0.123621005197077,0.794653203916853
"NEMO_HUMAN",0.892491284961105,0.164987184278643
"NENF_HUMAN",0.183267109546344,0.659695721030754
"NEO1_HUMAN",-0.516576011130925,0.159029610646029
"NEP_HUMAN",NA,NA
"NEST_HUMAN",1.1042584510779,0.194206521095832
"NEUA_HUMAN",-0.0505794911042648,0.901368578805958
"NEUL_HUMAN",0.524911695402153,0.154164579307544
"NEUM_HUMAN",-0.878164841174632,0.619116263442758
"NEUR1_HUMAN",NA,NA
"NEUS_HUMAN",NA,NA
"NF1_HUMAN",0.0546779908058546,0.896603482178007
"NFASC_HUMAN",-0.114335753123872,0.900552062963952
"NFH_HUMAN",-1.98749541629383,0.0329970086571062
"NFIX_HUMAN",NA,NA
"NFKB1_HUMAN",0.551630046970156,0.50380834137115
"NFL_HUMAN",-1.06568237804239,0.294037325417139
"NFM_HUMAN",-2.09635655752593,0.105832415310271
"NFS1_HUMAN",-0.0730677539952096,0.896603482178007
"NFU1_HUMAN",-0.201941268339582,0.696384958041281
"NFYA_HUMAN",NA,NA
"NGAP_HUMAN",1.16664721679345,0.366932540288634
"NGEF_HUMAN",0.107681725801491,0.896992745667604
"NGLY1_HUMAN",NA,NA
"NH2L1_HUMAN",0.965462681780115,0.112346481928908
"NHEJ1_HUMAN",NA,NA
"NHLC2_HUMAN",0.874516603965326,0.0821001202255094
"NHRF1_HUMAN",-0.417563671161831,0.365902450699625
"NHRF2_HUMAN",-0.19997612699267,0.595011685250871
"NIBA1_HUMAN",1.11451565065004,0.349831393228389
"NIBA2_HUMAN",1.12757934082825,0.0493662558681833
"NICA_HUMAN",-0.117967139867748,0.880672040558058
"NID1_HUMAN",0.449496335589655,0.587105206968312
"NID2_HUMAN",1.44024189115828,0.191833374146695
"NIF3L_HUMAN",-0.0430119734786464,0.938752357050075
"NINJ2_HUMAN",-0.309272082992827,0.763363881099518
"NIP7_HUMAN",NA,NA
"NIPA1_HUMAN",-0.216094485200774,0.825934640794181
"NIPS1_HUMAN",0.435725621468293,0.558418353518183
"NIPS2_HUMAN",-0.0835858599406992,0.91170607075714
"NISCH_HUMAN",NA,NA
"NIT1_HUMAN",-0.0993058521935648,0.842589841818847
"NIT2_HUMAN",0.419736516067038,0.176866106658031
"NLGN2_HUMAN",0.329242238388718,0.371200730746628
"NLGN2_HUMAN;NLGN3_HUMAN",0.169099871126187,0.696059300855486
"NLGN3_HUMAN",0.0387824124938519,0.948930538880089
"NMDE1_HUMAN",-0.233713042139453,0.724429128562174
"NMDE1_HUMAN;NMDE2_HUMAN",0.207430438307222,0.699048692925008
"NMDE2_HUMAN",0.132536867493301,0.791396843684095
"NMDZ1_HUMAN",0.109147117545792,0.842589841818847
"NMRL1_HUMAN",-0.523065874371584,0.252184833664848
"NMT1_HUMAN",-0.256904772962087,0.59811906366652
"NMT1_HUMAN;NMT2_HUMAN",-1.01969044526996,0.273823137612542
"NNMT_HUMAN",-0.142761931909267,0.952771859042371
"NNRD_HUMAN",-0.43834529752702,0.248364065545391
"NNRE_HUMAN",0.530419246197744,0.217141978753844
"NNTM_HUMAN",-0.294442935112043,0.525323889360927
"NOB1_HUMAN",NA,NA
"NOE1_HUMAN",-0.324494742215921,0.675694722907739
"NOE3_HUMAN",0.175697893809271,0.693440321907393
"NOL11_HUMAN",NA,NA
"NOL3_HUMAN",0.413353525658359,0.576343147005924
"NOL6_HUMAN",NA,NA
"NOL7_HUMAN",NA,NA
"NOLC1_HUMAN",NA,NA
"NOM1_HUMAN",NA,NA
"NONO_HUMAN",1.24356204285201,0.0904958572109755
"NOP14_HUMAN",NA,NA
"NOP2_HUMAN",NA,NA
"NOP56_HUMAN",0.85625512131588,0.128941035527499
"NOP58_HUMAN",0.743554318156762,0.463926259037209
"NOS1_HUMAN",0.309565358056517,0.732048737208672
"NOSIP_HUMAN",NA,NA
"NOVA1_HUMAN",0.202939668292885,0.665585926097739
"NOVA1_HUMAN;NOVA2_HUMAN",0.289530377788618,0.585512848553326
"NOVA2_HUMAN",0.281715226362801,0.762238478224938
"NP1L1_HUMAN",0.515412175674043,0.189171612762339
"NP1L1_HUMAN;NP1L4_HUMAN",0.268517302457341,0.535890525774629
"NP1L4_HUMAN",0.401589574672,0.289623207919155
"NP1L5_HUMAN",-0.266641448082177,0.672023172951268
"NPC1_HUMAN",NA,NA
"NPC2_HUMAN",0.43803419722224,0.593370546844246
"NPDC1_HUMAN",0.837807139374257,0.687093752403044
"NPL4_HUMAN",0.271877139378653,0.459573690745282
"NPM_HUMAN",0.943142555689923,0.323314677911812
"NPM3_HUMAN",NA,NA
"NPS3A_HUMAN",-0.303322782619541,0.533460319463561
"NPS3B_HUMAN",0.40169067663381,0.352188939189412
"NPTN_HUMAN",0.0203428434321756,0.991104583102531
"NPTX1_HUMAN",0.0305397984352735,0.960930073970962
"NPTX2_HUMAN",-0.615910891519878,0.50910358796957
"NPTXR_HUMAN",0.355269727817396,0.685769684853341
"NQO1_HUMAN",0.573313950243273,0.624572252079504
"NR2CA_HUMAN",NA,NA
"NRBP_HUMAN",0.347493705533508,0.677923719759538
"NRBP2_HUMAN",0.102239407755701,0.900552062963952
"NRCAM_HUMAN",-0.343558691102724,0.762158146478929
"NRDC_HUMAN",NA,NA
"NRF1_HUMAN",NA,NA
"NRN1_HUMAN",0.420379630918019,0.505234849057617
"NRP2_HUMAN",0.0473276821578221,0.975226906727156
"NRX1A_HUMAN",0.0434236894754406,0.951382739922833
"NRX1A_HUMAN;NRX2A_HUMAN",0.0706610152673139,0.949501739784277
"NRX1A_HUMAN;NRX3A_HUMAN",0.818330089584871,0.175054875224638
"NRX3A_HUMAN",-0.121514960493419,0.771160201042215
"NS1BP_HUMAN",0.524553989268668,0.592005882945391
"NSDHL_HUMAN",0.65508118642723,0.388073951913706
"NSF_HUMAN",0.217927419917201,0.874346826111253
"NSF1C_HUMAN",0.440755390917544,0.346598502705869
"NSMA2_HUMAN",NA,NA
