"","logFC","pval","adjPval","negLogAdjPval","significant"
"LRC59_HUMAN",0.461494880176048,0.383865495734311,0.716098685856232,0.145027123265498,FALSE
"LRC73_HUMAN",0.416221147439766,0.668530861228075,0.867785524221776,0.0615875987366975,FALSE
"LRC8A_HUMAN",0.419129981478045,0.3819276773393,0.714511255215867,0.14599092566987,FALSE
"LRP1_HUMAN",0.62935793204222,0.0322971226279196,0.243322730657976,0.613817318367932,FALSE
"LRRC7_HUMAN",0.720434462640734,0.0784679515338039,0.360686006861027,0.442870706200969,FALSE
"LRRF2_HUMAN",0.339520890979622,0.618810985571627,0.843255439541222,0.0740408486503325,FALSE
"LRRT2_HUMAN",0.799774512139949,0.164980304696224,0.498573354772396,0.302270935187499,FALSE
"LRSM1_HUMAN",0.539835500350198,0.176414852074214,0.513618794302872,0.289359092975242,FALSE
"LSAMP_HUMAN",-0.0345586666323506,0.966907816321448,0.988966030965066,0.00481862530654673,FALSE
"LSM12_HUMAN",-0.18169527868327,0.546390772267148,0.806822312867078,0.0932220997737841,FALSE
"LSM2_HUMAN",0.177294695834111,0.734254134615937,0.897038246175256,0.0471890399561669,FALSE
"LSM3_HUMAN",0.208269728688471,0.670614458765771,0.869039805900668,0.0609603304706897,FALSE
"LSM8_HUMAN",-0.619434104956113,0.464373159972075,0.760914544779766,0.118664114339164,FALSE
"LTOR1_HUMAN",0.0688062427995926,0.850593471167837,0.947441795909414,0.0234474605068994,FALSE
"LTOR3_HUMAN",0.0693862794259806,0.931819524648611,0.980350252848417,0.00861873481446818,FALSE
"LYAG_HUMAN",0.247260130849628,0.58529414183536,0.822163181287533,0.0850419760130898,FALSE
"LYPL1_HUMAN",0.16379972867321,0.718337892517675,0.888962897484507,0.0511163647373232,FALSE
"LYRIC_HUMAN",0.586636217500073,0.107759098771345,0.414222879252216,0.382765916889766,FALSE
"LYRM4_HUMAN",1.38799983844507,0.0332472791521647,0.245030956442075,0.610779044767358,FALSE
"LYSM1_HUMAN",1.23298803123826,0.0113704162853884,0.135907484836624,0.866756624697003,FALSE
"LZIC_HUMAN",-0.663106837849444,0.10526834194507,0.409104112677035,0.388166154566734,FALSE
"LZTL1_HUMAN",-0.963638911897817,0.140778718836135,0.468834497279003,0.32898044002174,FALSE
"LZTS1_HUMAN",0.473113187423277,0.706565124498624,0.882756526264461,0.0541590629915256,FALSE
"M2OM_HUMAN",-1.08568116733973,0.154622218296302,0.487025197235996,0.312448569098573,FALSE
"M4K4_HUMAN;MINK1_HUMAN;TNIK_HUMAN",0.59640329761381,0.0588901417955031,0.317630029273942,0.49807844537761,FALSE
"MA6D1_HUMAN",2.34334835106985,4.73909840111366e-06,0.00155774164444606,2.80750456957453,TRUE
"MA7D1_HUMAN",0.22798246321039,0.533916238779678,0.799791114920362,0.0970234248617767,FALSE
"MAAI_HUMAN",-0.184456418184561,0.587938720221252,0.823955254006397,0.0840963726059977,FALSE
"MACF1_HUMAN",-0.0577697339142304,0.854677762179959,0.948455707051156,0.0229829458848904,FALSE
"MADD_HUMAN",0.367955191032518,0.274016687528827,0.631151349125545,0.199866485116487,FALSE
"MAG_HUMAN",0.0602639822697111,0.920495997608386,0.977398895143513,0.00992815623617399,FALSE
"MAGI2_HUMAN",0.392119788792961,0.17638963219811,0.513618794302872,0.289359092975242,FALSE
"MAIP1_HUMAN",-0.11357112715027,0.810859110970102,0.931404586522648,0.0308616277984208,FALSE
"MAL2_HUMAN",0.206658006926243,0.741826576624591,0.901769215001861,0.0449045949143739,FALSE
"MANF_HUMAN",0.490638390731163,0.461276019547174,0.758486381316438,0.120052212599359,FALSE
"MAOM_HUMAN",0.44469924436201,0.199037995858005,0.544759581333668,0.263795122561747,FALSE
"MAON_HUMAN",0.408696627416853,0.48203332598245,0.771769869704974,0.11251218051494,FALSE
"MAOX_HUMAN",-0.477153995703343,0.38897108634429,0.719987704650651,0.142674920024244,FALSE
"MAP1A_HUMAN",-1.77173214849722,0.132118890055017,0.456639272977992,0.340426740011439,FALSE
"MAP1A_HUMAN;MAP1B_HUMAN",-1.3889077759477,0.132393436917562,0.456639272977992,0.340426740011439,FALSE
"MAP1B_HUMAN",-0.996370079236692,0.207136823170018,0.554254557419764,0.256290727164096,FALSE
"MAP1S_HUMAN",-0.508823250632721,0.0680202744679807,0.34131119936905,0.466849461078582,FALSE
"MAP4_HUMAN",0.553431719876968,0.313843315675529,0.658750305635674,0.181279170282842,FALSE
