"","logFC","pval","adjPval","negLogAdjPval","significant"
"SAMH1_HUMAN",0.52933816110614,0.333494123444088,0.517317217442528,0.286243067085121,FALSE
"SAP_HUMAN",0.764939935921932,0.00734044223668565,0.0448476461561073,1.34826034611466,FALSE
"SAR1A_HUMAN;SAR1B_HUMAN",0.00199342736824432,0.992818688403954,0.995240935890149,0.00207176904234953,FALSE
"SARNP_HUMAN",0.743448973620876,0.251269212897479,0.433100106341905,0.363411709634977,FALSE
"SART3_HUMAN",1.72580088337144,0.0299186644212286,0.108290740256721,0.965408677514463,FALSE
"SATT_HUMAN",1.39875521780266,0.025918532134111,0.099759034104008,1.00104776447468,FALSE
"SBDS_HUMAN",0.0767268233657397,0.752402893151946,0.851928456696674,0.0695968749122323,FALSE
"SBP1_HUMAN",0.64698002637985,0.0662140557122341,0.186980756981197,0.728203086334632,FALSE
"SC11A_HUMAN",1.0449157202682,0.00251389878260787,0.0222215015680272,1.65322659793003,FALSE
"SC22B_HUMAN",0.50703875161306,0.0623949087902761,0.180063270582649,0.744574865803759,FALSE
"SC23A_HUMAN",0.0580231796057077,0.895748756164049,0.938281122215178,0.0276670213916701,FALSE
"SC23B_HUMAN",1.2086764271575,0.0236249561289821,0.0944710836933872,1.02470110275157,FALSE
"SC24C_HUMAN",0.334432805834062,0.0980611573854279,0.237704295225591,0.623962970665934,FALSE
"SC31A_HUMAN",1.06382428233404,6.32543529139397e-05,0.0025355738783917,2.59592373100038,TRUE
"SC6A1_HUMAN",0.766780227055567,0.303172021086481,0.488732924625436,0.310928402732637,FALSE
"SCAI_HUMAN",-0.470464498039313,0.404773687040921,0.582111940621191,0.23499349212088,FALSE
"SCAM1_HUMAN",0.174820174658128,0.734084816665711,0.840330660863331,0.0755497902103971,FALSE
"SCAM2_HUMAN",0.474436023253277,0.248738354713481,0.429864864323456,0.366668051170601,FALSE
"SCAM3_HUMAN",0.0925289682310301,0.74921241803024,0.849486449832838,0.0708435441754663,FALSE
"SCAM5_HUMAN",-0.769253883046719,0.0298449897934468,0.108290740256721,0.965408677514463,FALSE
"SCD5_HUMAN",-1.02289887368873,0.00419441212954572,0.0308434735342657,1.51083671843506,FALSE
"SCFD1_HUMAN",0.975558150992715,0.000844079447426794,0.0109231856050861,1.9616506868188,FALSE
"SCFD2_HUMAN",-0.152086343562657,0.723638607881768,0.835231341708183,0.0781932173165128,FALSE
"SCG2_HUMAN",-0.271984630759832,0.627645582059613,0.766371110040842,0.11556087525823,FALSE
"SCG3_HUMAN",-0.467851698184797,0.332324820386064,0.515990403688707,0.287358375240609,FALSE
"SCMC1_HUMAN",1.18991300386492,0.0257824239271658,0.0993514975950691,1.00282558207835,FALSE
"SCMC2_HUMAN",-0.2948654132812,0.487135817736968,0.651090660685114,0.186358534175465,FALSE
"SCN1A_HUMAN;SCN2A_HUMAN;SCN8A_HUMAN;SCN9A_HUMAN",-0.960036525180385,0.00731947859426953,0.0448028419727447,1.34869443658369,FALSE
"SCN1A_HUMAN;SCN2A_HUMAN;SCN9A_HUMAN",-0.836720070438734,0.0223282389106879,0.091038698945755,1.04077395750345,FALSE
"SCN1B_HUMAN",-0.812124175433256,0.0332573500583688,0.117694526462507,0.92924373411837,FALSE
"SCN2A_HUMAN",-0.938351366274885,0.0917463093560823,0.22907155581273,0.640028834514214,FALSE
"SCN2B_HUMAN",0.373225359623015,0.444058465958323,0.616914698903216,0.20977488192573,FALSE
"SCN3B_HUMAN",-0.393344074414595,0.401065272078823,0.579728034003118,0.236775697872318,FALSE
"SCO1_HUMAN",-0.518980857171021,0.205768741207077,0.380717369924877,0.419397308395941,FALSE
"SCOT1_HUMAN",0.944609714233015,0.0256514839388001,0.0989629433178827,1.00452739656703,FALSE
"SCP2_HUMAN",0.991904697644601,0.0702969591735574,0.19450008821842,0.71108019735748,FALSE
"SCPDL_HUMAN",-0.46609004293403,0.0774046659539784,0.206349665037086,0.68539623176676,FALSE
"SCRB2_HUMAN",-0.184500695624464,0.534229657921425,0.687823300269379,0.16252311637818,FALSE
"SCRIB_HUMAN",1.36509743879235,0.00884830886532896,0.0512049141555217,1.29068835761375,FALSE
"SCRN1_HUMAN",0.296727009296873,0.690129142499822,0.813941331681706,0.0894068976232578,FALSE
"SCRN3_HUMAN",-0.149574604832807,0.807526923957054,0.884146206361619,0.0534759121750047,FALSE
"SCYL1_HUMAN",-0.036806762774558,0.884734311152623,0.932987385549783,0.0301242280896808,FALSE
"SCYL2_HUMAN",-0.00973945980120735,0.983444130704622,0.99067755367027,0.00406767694645841,FALSE
"SDCB1_HUMAN",1.0368636943466,0.0944038154788794,0.232424784970225,0.633717562160081,FALSE
"SDHA_HUMAN",0.325331882050602,0.356357299717186,0.539790988096955,0.267774370339774,FALSE
"SDHB_HUMAN",0.0265891716024139,0.935801900119558,0.963955138104978,0.0159431774320433,FALSE
"SEC13_HUMAN",1.00529089606067,0.0262444477037528,0.100324121450808,0.998594634741265,FALSE
"SEC20_HUMAN",1.03980617760905,0.0125442664006044,0.0625690495580979,1.20364044203077,FALSE
"SEH1_HUMAN",0.972199651698428,0.0146205579238981,0.0691478761091412,1.16022115479177,FALSE
"SELB_HUMAN",0.160178017392075,0.638680461949597,0.774951154827732,0.110725670212791,FALSE
"SEP10_HUMAN",0.325502140677956,0.457055327275297,0.625714644212371,0.203623680684617,FALSE
"SEP11_HUMAN",1.3758083353,0.0270023368531281,0.102117743978699,0.990898788349034,FALSE
"SEP11_HUMAN;SEPT6_HUMAN",1.26036041385405,0.00984859343951907,0.0541089931696898,1.26673054710449,FALSE
"SEP11_HUMAN;SEPT6_HUMAN;SEPT8_HUMAN",1.90910893708726,0.0136213578190272,0.0662328448981399,1.17892659030977,FALSE
"SEPT2_HUMAN",0.106436737430646,0.702835786373371,0.821304993499197,0.0854955366728031,FALSE
"SEPT3_HUMAN",-1.18592697000845,0.133400731973145,0.289622328927165,0.538167958510703,FALSE
"SEPT4_HUMAN",0.0159454274879081,0.964684297284012,0.980740722489376,0.00844579147344754,FALSE
"SEPT5_HUMAN",0.499585725608763,0.617823851201595,0.759072083284878,0.119716980512429,FALSE
"SEPT6_HUMAN",0.809375633349139,0.126779466572354,0.280433449948403,0.552170185207579,FALSE
"SEPT7_HUMAN",0.560860032748961,0.201723234108245,0.376572476538127,0.424151425488852,FALSE
