"Protein.Groups","sample_typenot_brain.logFC","sample_typenot_brain.pval","sample_typenot_brain.adjPval"
"LEG8_HUMAN",-0.112914157343618,0.77515590487561,0.876408555420052
"LFA3_HUMAN",0.153171469166326,0.786759068042003,0.885096846965965
"LFG2_HUMAN",-0.0180754378980898,0.958071115629761,0.972650610686482
"LGI1_HUMAN",0.513411071136478,0.0972847992745422,0.23739043439998
"LIGO1_HUMAN",0.417986435598084,0.212299031325728,0.387489147326118
"LIMA1_HUMAN",NA,NA,NA
"LIMC1_HUMAN",0.592901429600951,0.0435792857610641,0.148916181325051
"LIMS1_HUMAN",-0.779090296568864,0.0686693940916434,0.194157685913968
"LIN7A_HUMAN",0.133503516244983,0.677314818779929,0.812335093111875
"LIN7A_HUMAN;LIN7C_HUMAN",0.287522900821756,0.428173253551622,0.600227593787033
"LIPA1_HUMAN;LIPA2_HUMAN;LIPA4_HUMAN",-0.373958145886646,0.337733350098412,0.518591016810977
"LIPA2_HUMAN",0.406228601450135,0.0536892041437869,0.168122337207933
"LIPA2_HUMAN;LIPA3_HUMAN;LIPA4_HUMAN",0.49248842000549,0.152116687847042,0.313986639144344
"LIPA2_HUMAN;LIPA4_HUMAN",0.198230650282749,0.32964470881682,0.511758071640325
"LIPA3_HUMAN",0.602812014552124,0.0688277548122717,0.194163917958115
"LIPA4_HUMAN",0.369437860720495,0.271649758803887,0.452338754451119
"LIPB1_HUMAN",NA,NA,NA
"LIPB1_HUMAN;LIPB2_HUMAN",-1.29948765567092,0.147632789200338,0.307542014374747
"LMBD1_HUMAN",NA,NA,NA
"LMCD1_HUMAN",0.770144717064725,0.0380707930953748,0.138336446198045
"LMNA_HUMAN",-0.851310631350792,0.165210062268077,0.330357314414707
"LMO7_HUMAN",0.427919618664466,0.160699405495439,0.324432786221895
"LMTK3_HUMAN",-0.138168306079147,0.805993307584203,0.895277069865019
"LONM_HUMAN",-0.592911194248693,0.012626592902733,0.0757313972305372
"LONP2_HUMAN",NA,NA,NA
"LPP_HUMAN",0.407144796483813,0.386527428973239,0.563813857047611
"LRBA_HUMAN;NBEA_HUMAN",-0.28576166762136,0.366487631975904,0.544477805040097
"LRC20_HUMAN",0.636259602877835,0.0472591607437695,0.155970853838774
"LRC73_HUMAN",0.499608479426853,0.275629558832047,0.456068747030483
"LRC8B_HUMAN",NA,NA,NA
"LRRC7_HUMAN",0.691301812469173,0.0103465557929883,0.0670880914492352
"LRRT2_HUMAN",0.672268535988592,0.03372825841204,0.128405299141273
"LRRT3_HUMAN",NA,NA,NA
"LS14B_HUMAN",0.0680770690778161,0.719026262500456,0.839321368758483
"LSAMP_HUMAN",-0.343301808220043,0.478494614557347,0.644081911537474
"LSM12_HUMAN",-0.321396577386912,0.131840387897979,0.284620131520931
"LSM4_HUMAN",-1.79788729790004,0.00408620363568799,0.0407509982146058
"LSM8_HUMAN",-1.40461324953322,0.0142198441009184,0.0804176040736498
"LSS_HUMAN",NA,NA,NA
"LST8_HUMAN",-0.904755022773341,0.0898965482261528,0.226450795426088
"LTOR5_HUMAN",NA,NA,NA
"LYPA1_HUMAN",-1.57032769211861,4.10872484097365e-05,0.00202417716378297
"LYPA2_HUMAN",-0.278431721004218,0.517582764501207,0.680346971962547
"LZTS3_HUMAN",-0.138045635215856,0.723644338650157,0.842033837300595
"M4K4_HUMAN",0.660320995717254,0.251858422348224,0.431522133528469
"M4K4_HUMAN;MINK1_HUMAN;TNIK_HUMAN",0.626568501962896,0.00117127779820163,0.0182360581387237
"MA6D1_HUMAN",1.65738087180491,1.05354471875349e-05,0.000888308103685153
"MAAI_HUMAN",0.166914369017611,0.375582218984664,0.552820976822347
"MACD2_HUMAN",0.631952350122138,0.0179941383800632,0.089692706632627
"MACF1_HUMAN",0.023580847741303,0.89278963167328,0.947017914360747
"MADD_HUMAN",0.342868291435332,0.158289087296673,0.322018265176713
"MAGA4_HUMAN",0.309574518459897,0.703519986667055,0.831376723587985
"MAGC2_HUMAN",NA,NA,NA
"MAGI1_HUMAN",0.398264453889676,0.639834851313274,0.78116896351288
"MAGI2_HUMAN",0.271210487169445,0.133651211052513,0.287514621666309
"MANBA_HUMAN",NA,NA,NA
"MAOM_HUMAN",-0.269725790057805,0.186253933388883,0.356918873326939
"MAP1A_HUMAN",-1.11881302614257,0.08188519898626,0.215271260945254
"MAP1A_HUMAN;MAP1B_HUMAN",-0.281578487532565,0.570811975032237,0.729783818276091
"MAP2_HUMAN",NA,NA,NA
"MAP4_HUMAN",-0.276957334555394,0.38213249278925,0.56007438040597
"MAR1_HUMAN",NA,NA,NA
"MARC1_HUMAN",1.08232936898491,0.0334723558081413,0.12796202689154
"MARK1_HUMAN",-0.0431848161675702,0.774389766670892,0.876082134303999
"MARK1_HUMAN;MARK2_HUMAN;MARK4_HUMAN",-0.742849147858242,0.307259260648374,0.486891833583563
"MARK2_HUMAN",0.49175177050861,0.0061610837686804,0.0502470609579046
"MATR3_HUMAN",-0.839012385956793,0.00478828207511302,0.0443762505446081
"MBD3_HUMAN",NA,NA,NA
"MBNL1_HUMAN",-0.981166602461673,0.182655482292712,0.353242065004834
"MBP_HUMAN",0.231346278650415,0.826078300370702,0.907696815077987
"MCCA_HUMAN",0.150047577740221,0.296620408089588,0.474955016443625
"MCF2L_HUMAN",0.912186885962876,0.226332054509658,0.405981740005106
"MCM2_HUMAN",-1.25739130860343,0.00756006795107634,0.0566590035508311
"MCM4_HUMAN",NA,NA,NA
"MCM5_HUMAN",NA,NA,NA
"MCRI1_HUMAN",NA,NA,NA
"MCTP1_HUMAN",0.592449165957357,0.146327340795522,0.306169521504884
"MDHC_HUMAN",-1.57795729719711,0.0022363119018018,0.0273718965685557
"MED15_HUMAN",-0.064335448135302,0.928553516337779,0.962819928767409
"MET7A_HUMAN",0.240005591336,0.32187298586999,0.502669726869303
"MFD4A_HUMAN",0.318047789009575,0.299845958741008,0.478535795716021
"MFF_HUMAN",0.675794130786566,0.00978472978082754,0.0650542722747048
"MFR1L_HUMAN",-0.00648044722883533,0.98754513918742,0.994122022591227
"MGLL_HUMAN",0.474733894415823,0.135643053696541,0.29043757705152
"MGME1_HUMAN",NA,NA,NA
"MGN2_HUMAN;MGN_HUMAN",-1.36885768290301,0.00205820937978483,0.0261148762215613
"MGST1_HUMAN",-1.21578736512287,0.13237200156815,0.285096975208398
"MGST3_HUMAN",0.0602851962673707,0.879247952717388,0.942286858275855
"MIA2_HUMAN",-0.893036987412197,0.0745520768049698,0.203879375465156
"MIC13_HUMAN",-0.25365459385016,0.447103786062773,0.617797776675594
"MIC19_HUMAN",-0.307581400474697,0.0318401998054288,0.123211859909264
"MIC25_HUMAN",0.197836660823906,0.533997575068383,0.696436069829768
"MIC26_HUMAN",-0.278976504173524,0.424188083539042,0.597838044004717
"MIC27_HUMAN",0.0943216912230268,0.620338502311243,0.76603038475177
"MIC60_HUMAN",-0.678634348265675,0.00492792428815966,0.0447660448949157
"MICU1_HUMAN",0.204502808829924,0.429703247164339,0.601453439013396
"MICU3_HUMAN",0.341463964353502,0.261188444831051,0.440920695735951
"MIEN1_HUMAN",-0.0224985561372894,0.906643040862156,0.953950676595216
"MIRO1_HUMAN",-0.405577480026128,0.182926042440127,0.353336092502771
"MIRO1_HUMAN;MIRO2_HUMAN",0.107290430037954,0.77081845004736,0.874738315298025
"MK03_HUMAN",-0.101706300736988,0.706955611078817,0.833181468419801
"MK10_HUMAN",0.26009237041204,0.476830000364262,0.643369890197369
"MK14_HUMAN",-1.18326951432877,0.00971600214257101,0.0648721144025603
"MK15_HUMAN",-0.583189045986543,0.230683101061251,0.411373654467828
"MKRN2_HUMAN",-0.185263082378976,0.653722052669931,0.792086574380881
"MLC1_HUMAN",1.07037453019729,0.0097219789976589,0.0648721144025603
"MMAA_HUMAN",0.486320609058697,0.041083666477468,0.144543337916931
"MMAB_HUMAN",-0.0136030924719096,0.973170922546758,0.982894438073136
"MMS19_HUMAN",-0.716573301100692,0.287811910737198,0.467594842953667
"MOB2_HUMAN",-0.0507607218870224,0.830030601791419,0.908765812704246
"MOG_HUMAN",0.133660598076394,0.831013097393855,0.908765812704246
"MOGS_HUMAN",-1.14179909538833,0.0136754662070488,0.0784202515310452
"MPC2_HUMAN",0.413222957900879,0.164297068395764,0.329852429437886
"MPDZ_HUMAN",-0.510803101133588,0.469536845180729,0.638222304375287
"MPI_HUMAN",-0.163337131720518,0.577115003438972,0.732369316258999
"MPP2_HUMAN",0.500474391849918,0.106545990078339,0.248608434823667
"MPP2_HUMAN;PALS2_HUMAN",0.668523854886883,0.0166648217391788,0.0871513160350999
"MPRD_HUMAN",-0.351070685441256,0.171569534487026,0.339622541298481
"MPRIP_HUMAN",-0.024156411371873,0.879670140656793,0.942286858275855
"MPU1_HUMAN",0.115124492004208,0.70605266648549,0.833181468419801
"MRCKA_HUMAN",-0.766057565694919,0.0193151058281186,0.0922148808020806
"MRCKA_HUMAN;MRCKB_HUMAN",0.270721201585328,0.0866000255406752,0.221016755030791
"MRE11_HUMAN",-1.80655318100658,0.000244079276291223,0.00689054572299067
"MROH1_HUMAN",0.0930908739201758,0.677760953808195,0.81233922288572
"MSH3_HUMAN",NA,NA,NA
"MSH6_HUMAN",NA,NA,NA
"MSI2H_HUMAN",-0.91551707532713,0.00068257236315766,0.013220127878913
"MSPD2_HUMAN",-0.249398654735942,0.558659020855589,0.717884666155467
"MSTO1_HUMAN",NA,NA,NA
"MTAP_HUMAN",-0.718893375525264,0.00406751939418897,0.0407509982146058
"MTAP2_HUMAN",1.54135116705061,0.026866897658686,0.111793100235122
"MTCH1_HUMAN",0.164300941374763,0.531265911381556,0.693366249918318
"MTL26_HUMAN",0.81620210624673,0.00209203640575995,0.0261148762215613
"MTMR1_HUMAN",0.340784300898145,0.0557448825675603,0.170486432519122
"MTMR2_HUMAN",0.051539583906944,0.866046213626401,0.934270900649293
"MTSS2_HUMAN",1.22736380805419,0.0675211305820188,0.19239328356833
"MTX2_HUMAN",0.013480336914361,0.974859878633846,0.982894438073136
"MX1_HUMAN",0.27486188942091,0.512755610226411,0.675938609745305
"MX1_HUMAN;MX2_HUMAN",0.0585508531831432,0.892828878389151,0.947017914360747
"MY18A_HUMAN",-0.208196779081368,0.35492659138084,0.533077382819198
"MYCBP_HUMAN",NA,NA,NA
"MYD88_HUMAN",NA,NA,NA
"MYEF2_HUMAN",0.417031746878252,0.0876784756381954,0.222814470437493
"MYG1_HUMAN",NA,NA,NA
"MYH14_HUMAN",0.0456981485357006,0.825243614050545,0.907322966915967
"MYL6_HUMAN",-0.438169398840249,0.140293711010878,0.296930749371351
"MYO1B_HUMAN",-0.0238835008887957,0.9470462775723,0.969230295228762
"MYO1D_HUMAN",-0.880453828880699,0.0204551007733404,0.0959977235782089
"MYO5A_HUMAN",-0.360810475721829,0.244747916616397,0.425162689941845
"MYO5A_HUMAN;MYO5B_HUMAN",-0.524441646131573,0.189527276140137,0.36002334546289
"MYO6_HUMAN",-0.0979397012644047,0.558376675755133,0.717884666155467
"MYO9B_HUMAN",0.322644941458802,0.341237381494928,0.520940594877864
"MYP0_HUMAN",NA,NA,NA
"NAA15_HUMAN",-0.723131409630952,0.0407461259041936,0.144028036728757
"NAA50_HUMAN",NA,NA,NA
"NAC2_HUMAN",0.837052264730294,0.095062879763299,0.234778444637488
"NACA2_HUMAN",NA,NA,NA
"NADAP_HUMAN",NA,NA,NA
"NADE_HUMAN",NA,NA,NA
"NAGA_HUMAN",0.397363865637463,0.681990647096439,0.815170913905903
"NAGK_HUMAN",-0.276882542663309,0.352263040262893,0.530272911306324
"NAPEP_HUMAN",0.327384211103675,0.24856167279934,0.428675441340967
"NBEA_HUMAN",0.500846123419781,0.00592891612193336,0.0490070319087735
"NBL1_HUMAN",NA,NA,NA
"NBN_HUMAN",NA,NA,NA
"NCALD_HUMAN",0.278906967450298,0.422114969883806,0.597569114748779
"NCAM1_HUMAN",-1.09535694919003,0.137004628924821,0.292329644275634
"NCAM2_HUMAN",0.7523772653984,0.0502513028893307,0.16064658676293
"NCEH1_HUMAN",0.0869374620478824,0.844723938318551,0.919376291111827
"NCF4_HUMAN",1.68621197405598,0.132040954706973,0.284718157329371
"NCHL1_HUMAN",0.110678604661829,0.777933509546973,0.877926193123429
"NCKX4_HUMAN",0.511028583118986,0.107706427518969,0.249708380492779
"NCOA2_HUMAN",NA,NA,NA
"NDE1_HUMAN",NA,NA,NA
"NDE1_HUMAN;NDEL1_HUMAN",-0.636456558861492,0.10964009039679,0.252038455444175
"NDKB_HUMAN",-0.386607184286562,0.337675936502222,0.518591016810977
"NDRG2_HUMAN",0.768419029960328,0.0807199838682327,0.213528194021787
"NDRG3_HUMAN",-0.0642994146458459,0.823244824157134,0.906755253498404
"NDRG4_HUMAN",0.702367569052724,0.0372943567643507,0.136324989367696
"NDUA5_HUMAN",0.11835503464638,0.766815067857055,0.871272847998573
"NDUA6_HUMAN",-0.513860898823805,0.415369339896757,0.590397163989581
"NDUA9_HUMAN",0.831534792482002,0.0277906517058128,0.114597406472284
"NDUAA_HUMAN",-0.702145365312343,0.0802527141765071,0.213425696396943
"NDUB2_HUMAN",-0.111110569124771,0.773090509840307,0.875692028121582
"NDUB5_HUMAN",-0.130875542111158,0.595811688077075,0.74833295525081
"NDUB9_HUMAN",0.488633838023083,0.0312881829207844,0.122157054594978
"NDUBA_HUMAN",0.493751055509626,0.221131753875326,0.398990787010858
"NDUF5_HUMAN",-0.177813338358907,0.596816450097698,0.749082206517973
"NDUF7_HUMAN",0.138677258304346,0.759726560011402,0.867516015943325
"NDUS1_HUMAN",-1.14806545444829,0.0149358805191991,0.0828016336940496
"NDUS7_HUMAN",-0.393419100774027,0.496741999812891,0.661001863420344
"NDUS8_HUMAN",0.203448505278728,0.431282437062029,0.602285595136091
"NDUV1_HUMAN",0.844449906237931,0.0221037400525922,0.101148037397772
"NDUV2_HUMAN",-1.12827047673435,0.0128136444261906,0.0757313972305372
"NECA2_HUMAN",0.133949169710739,0.659537819792722,0.796089007911247
"NECP1_HUMAN",0.792654614824388,0.134733884960825,0.289165706319431
"NECP2_HUMAN",NA,NA,NA
"NED4L_HUMAN",NA,NA,NA
"NELFB_HUMAN",NA,NA,NA
"NELFD_HUMAN",NA,NA,NA
"NELL2_HUMAN",0.179416160684742,0.471009912266112,0.639650542454996
"NEMO_HUMAN",-0.736266126119062,0.204831223571412,0.378896466989457
"NEUS_HUMAN",NA,NA,NA
"NF1_HUMAN",0.448163738175062,0.019086491454773,0.0916851094751528
"NFASC_HUMAN",-0.125729881960767,0.775842625614281,0.876644838671309
"NFIX_HUMAN",NA,NA,NA
"NFM_HUMAN",0.895270693120618,0.318878051535595,0.499693616197965
"NGLY1_HUMAN",NA,NA,NA
"NH2L1_HUMAN",-0.492164031442404,0.308238826564419,0.487601936849749
"NHEJ1_HUMAN",NA,NA,NA
"NICA_HUMAN",-0.337720657640729,0.331653349558257,0.513955116939096
"NINJ2_HUMAN",NA,NA,NA
"NIP7_HUMAN",NA,NA,NA
"NLGN2_HUMAN",0.2369559609825,0.284823490215983,0.466652771916366
"NLGN2_HUMAN;NLGN3_HUMAN",0.411570353122959,0.0739390661267404,0.203854248126699
"NLGN3_HUMAN",0.571044994507613,0.00759985547215327,0.0566899788268344
"NMDE1_HUMAN",0.446566300117858,0.0807619436548133,0.213528194021787
"NMDE1_HUMAN;NMDE2_HUMAN",0.77176499876168,0.00208868506870052,0.0261148762215613
"NMDE2_HUMAN",0.762101533353435,0.0008686851597081,0.0154760899812074
"NMDZ1_HUMAN",0.755970406757341,0.00247586009811333,0.0293109889034707
"NMRL1_HUMAN",0.291971974638336,0.240815870829669,0.420854402830898
"NNTM_HUMAN",-0.265927481679044,0.336055149359009,0.517333220699481
"NOE1_HUMAN",1.16124276079962,0.00590443588172663,0.0490070319087735
"NOE3_HUMAN",-0.0147025401658058,0.94309789326164,0.969230295228762
"NOL3_HUMAN",0.123103771016682,0.721747704541571,0.840893357354783
"NOL6_HUMAN",NA,NA,NA
"NOL7_HUMAN",NA,NA,NA
"NOLC1_HUMAN",NA,NA,NA
"NOP14_HUMAN",NA,NA,NA
"NOS1_HUMAN",-0.28803381431961,0.481164399135886,0.646366524461457
"NOSIP_HUMAN",NA,NA,NA
"NP1L1_HUMAN",-0.868711389533438,0.000271626784599134,0.00744975812193014
"NP1L1_HUMAN;NP1L4_HUMAN",-0.977660098758556,4.85140157278544e-06,0.0008073965073182
"NP1L4_HUMAN",-0.855322082774384,0.000102222549652539,0.00382527147596556
"NPC2_HUMAN",-1.10030118322677,0.00772581372102537,0.0571647910406514
"NPDC1_HUMAN",-0.894068272103059,0.207884217665415,0.382999537566302
"NPTN_HUMAN",-1.31061585744083,0.0357642648987851,0.133118511337263
"NPTX1_HUMAN",0.349150825150609,0.154255130476045,0.316619870719847
"NPTXR_HUMAN",-0.792652510082174,0.0511562060510893,0.162407678380188
"NQO1_HUMAN",-0.0303261099281129,0.970202234949437,0.98197523504259
"NRBP_HUMAN",-1.19918422554728,0.00731940086810724,0.0556975997299449
"NRCAM_HUMAN",0.202530762117353,0.73868895652754,0.854123651687484
"NRDC_HUMAN",NA,NA,NA
"NRN1_HUMAN",0.388681269144925,0.391561699205619,0.569346844724494
"NRX1A_HUMAN",0.108388605060708,0.715615448058383,0.837470884685672
"NRX1A_HUMAN;NRX2A_HUMAN",NA,NA,NA
"NRX1A_HUMAN;NRX3A_HUMAN",0.739307427189322,0.213864982132858,0.388556675459202
"NRX3A_HUMAN",0.217703280105074,0.29115036148712,0.4707144610827
"NSF_HUMAN",-1.92703868079335,0.00146843723948813,0.0215566586756858
"NSMA2_HUMAN",NA,NA,NA
"NTNG1_HUMAN",0.882360571798135,0.303179662758277,0.481258374707126
"NTNG2_HUMAN",0.485120608237174,0.0756272601464439,0.206171017232896
"NTRI_HUMAN",-0.674015256126217,0.266764954425653,0.446636579718133
"NTRK3_HUMAN",0.172040383507368,0.485016525136848,0.648962106255934
"NU214_HUMAN",NA,NA,NA
"NU3M_HUMAN",0.509355778726384,0.139432267323698,0.295789838773393
"NU6M_HUMAN",1.13043373335902,5.28666801420645e-05,0.00242525895151721
"NUBP2_HUMAN",NA,NA,NA
"NUCB2_HUMAN",0.110876500741701,0.790460876016528,0.886069460898185
"NUDT5_HUMAN",-0.706384797692394,0.000907731168131448,0.0158636827954401
"NUMB_HUMAN",0.658278571167931,0.0913413821008449,0.228646045427808
"NUMBL_HUMAN",0.66267858164416,0.00216482332765182,0.0268408838259533
"NUP58_HUMAN",NA,NA,NA
"NUP62_HUMAN",-1.52702629191421,0.00792900783796606,0.0580933157055235
"NUP88_HUMAN",-1.31781854620938,0.260984471885528,0.440920695735951
"NUP93_HUMAN",-0.705087311676358,0.0823720402154826,0.215778287704386
"NUP98_HUMAN",-0.981240914163721,0.0576431869036459,0.174835120608579
"NXF1_HUMAN",NA,NA,NA
"OAS2_HUMAN",-0.569079828527684,0.188080286358834,0.358858468033247
"OCAD1_HUMAN",0.386485172111299,0.0970424251385441,0.237329197488629
"ODBA_HUMAN",0.158792499304347,0.471284759345588,0.639650542454996
"ODO1_HUMAN",-0.243248446839268,0.28927413710275,0.468338686777535
"ODO1_HUMAN;OGDHL_HUMAN",-0.290330264800211,0.456442233857747,0.62692477479713
"ODP2_HUMAN",-1.05642286705144,0.00963807265622193,0.0648617748428529
"OGFR_HUMAN",0.0795467880062902,0.759438809606086,0.867516015943325
"OLA1_HUMAN",-0.978607138604497,5.66748235849124e-05,0.00253654393361742
"OLFL3_HUMAN",1.14941537695364,0.460798874548436,0.631962582060075
"OPA1_HUMAN",-0.272879055836353,0.399932134847261,0.578046864203679
"OPALI_HUMAN",NA,NA,NA
"ORN_HUMAN",0.147163821624425,0.697531830039438,0.828460134707035
"OSBL2_HUMAN",-0.246259402778941,0.405259616352639,0.581208647968839
"OST48_HUMAN",-0.728298146346696,0.0797429782610717,0.21330665467794
"OSTP_HUMAN",-1.47804224418441,0.0986048217457355,0.238392421480138
"OTU6B_HUMAN",-1.9099925039465,0.000600474614623171,0.0122368455690194
"OTUB1_HUMAN",-1.2603904615657,1.87086978604619e-05,0.00124792134390461
"OX2G_HUMAN",0.492586165425258,0.20320022790398,0.37701963417978
"P2Y12_HUMAN",-0.0532449698060321,0.894195903899155,0.947919979003437
"P5CR1_HUMAN",0.48682880150134,0.459681009981421,0.630901012203371
"P5CR2_HUMAN",-0.133451362903598,0.712835418528834,0.835407247555409
"P5CR3_HUMAN",-0.793546979489542,0.264526592709522,0.444918696262119
"P5I11_HUMAN",-0.919402822702182,0.0511157562534086,0.162407678380188
"PA1B3_HUMAN",-0.856099921563001,1.61163801955556e-05,0.00123223156911852
"PABP1_HUMAN",-0.61484945707188,0.0159056890501982,0.0850931178049964
"PABP1_HUMAN;PABP3_HUMAN",-0.909545633897617,0.00197698046053324,0.0255475996132289
"PABP1_HUMAN;PABP3_HUMAN;PABP4_HUMAN",-0.0457690162502589,0.919681666333517,0.959705973610743
"PABP1_HUMAN;PABP3_HUMAN;PAP1M_HUMAN",-1.19832097682249,0.00162839662771424,0.0229534360772198
"PABP1_HUMAN;PABP4_HUMAN",-1.05303748956448,0.000691625218733325,0.013220127878913
"PABP4_HUMAN",-0.954228621105401,0.044269995428752,0.149573308122473
"PABP4_HUMAN;PAP1M_HUMAN",-2.61265838385236,0.000492733684558232,0.0109052361869764
"PACN1_HUMAN",0.281352481106294,0.719754022337518,0.839636764773901
"PACS2_HUMAN",-0.312834476453341,0.0431611135540828,0.148038585741574
"PAEP_HUMAN",NA,NA,NA
"PAIP1_HUMAN",-0.988325268396813,0.00463775977841823,0.0436425086840895
"PAK3_HUMAN",-0.225320540764774,0.222007599121873,0.399492589979878
"PAK5_HUMAN",0.0845375451295934,0.723472744699858,0.842033837300595
"PALS2_HUMAN",1.00338739891568,0.00369717834303477,0.0379116739055759
"PANK2_HUMAN",0.524041486707568,0.10748738318691,0.249708380492779
"PAP1M_HUMAN",0.642466719392542,0.103775298813987,0.245605936456063
"PAR14_HUMAN",0.801455223988066,0.0953723199040429,0.234890767978145
"PARK7_HUMAN",-1.36682566251808,4.63416164591252e-06,0.0008073965073182
"PAXI_HUMAN",-2.08136043105024,0.00053864125327404,0.0114931011599752
"PCAT1_HUMAN",-1.28822086324262,0.0805357611409783,0.213528194021787
"PCBP2_HUMAN",-1.48177051618008,0.0253784655568165,0.10943404762142
"PCBP3_HUMAN",NA,NA,NA
"PCCA_HUMAN",-0.165119080870436,0.511927646895022,0.675499561500867
"PCCB_HUMAN",-0.14050965394569,0.590003206032288,0.743582337272835
"PCD10_HUMAN",0.426309785348181,0.349385673855303,0.527673013600396
"PCDH9_HUMAN",0.388943031878507,0.0551156630619589,0.169693358588414
"PCKGM_HUMAN",-1.0147017973784,0.0455496828015009,0.152476571356444
"PCM1_HUMAN",NA,NA,NA
"PCX4_HUMAN",0.312300255795403,0.471807598896198,0.639886876551755
"PCY2_HUMAN",-0.0844115045504805,0.67306800113791,0.807769641653411
"PCYXL_HUMAN",0.602643308254039,0.0153765172881645,0.0839759203088748
"PDC10_HUMAN",-0.475511945640526,0.0361640391594069,0.134062650217195
"PDCD5_HUMAN",-1.3367585069243,4.01167886234167e-06,0.0008073965073182
"PDE12_HUMAN",-0.470346253630991,0.0887064923042533,0.224209935782789
"PDE1B_HUMAN",0.225552519888978,0.398297675587788,0.576400816012296
"PDE1C_HUMAN",NA,NA,NA
"PDE2A_HUMAN",0.498294518668629,0.107776042152742,0.249708380492779
"PDIA1_HUMAN",-0.85102102290784,0.0231823669255947,0.1050361563172
"PDIP3_HUMAN",NA,NA,NA
"PDPK1_HUMAN",-0.122145251929497,0.716858235540682,0.837856600138314
"PDPR_HUMAN",NA,NA,NA
"PDXD1_HUMAN",NA,NA,NA
"PDXK_HUMAN",-0.676443784547873,0.155508543541604,0.318125058415656
"PEBB_HUMAN",NA,NA,NA
"PEG10_HUMAN",NA,NA,NA
"PESC_HUMAN",NA,NA,NA
"PEX19_HUMAN",0.158335424137885,0.478761704270907,0.644081911537474
"PEX5_HUMAN",-0.00336610635874945,0.993677659610819,0.997317673162634
"PFD1_HUMAN",-0.468774488368463,0.0165556502242013,0.0870476165083363
"PFD4_HUMAN",-0.570896297922641,0.00353847498760125,0.0373166758749902
"PFKAM_HUMAN",-0.644157566575434,0.0770057333204694,0.208041175829087
"PGCA_HUMAN",-0.0188456671536151,0.954058120338107,0.972113498966598
"PGTA_HUMAN",-0.0445578543179503,0.796160388618222,0.89028294522513
"PGTB2_HUMAN",0.0464487212515025,0.888100001159419,0.945390240928285
"PHAR1_HUMAN",0.464657346782255,0.0244721426518447,0.107911924789365
"PHB2_HUMAN",-0.583203138309741,0.0244028330743107,0.107911924789365
"PHF10_HUMAN",NA,NA,NA
"PHKG1_HUMAN",0.385762191407888,0.169385602632781,0.337117766628149
"PIGT_HUMAN",NA,NA,NA
"PIMT_HUMAN",0.872522668886924,0.0329638736637956,0.126281227918716
"PIN1_HUMAN",0.0600366420978728,0.905781892130429,0.953591378117807
"PIP30_HUMAN",NA,NA,NA
"PIPNA_HUMAN",-0.878831134183073,0.00724628965522109,0.0554039229888779
"PIPNB_HUMAN",-0.68583223568959,0.000174737476518504,0.00572577266806169
"PISD_HUMAN",0.614630868085267,0.104399253643449,0.245605936456063
"PITC1_HUMAN",NA,NA,NA
"PK3C3_HUMAN",NA,NA,NA
"PKCB1_HUMAN",NA,NA,NA
"PKHA1_HUMAN",-1.06586303256144,0.14541010529168,0.304945763668838
"PKHA2_HUMAN",-0.622748224746817,0.405420746267092,0.581208647968839
"PKHA7_HUMAN",NA,NA,NA
"PKHB1_HUMAN",-0.531983102534523,0.473181162113575,0.640802533194399
"PKP4_HUMAN",-0.272986290594829,0.666663810620074,0.802182355729729
"PLAT3_HUMAN",NA,NA,NA
"PLCB1_HUMAN",0.766356635924125,0.0443421687294961,0.149573308122473
"PLCH1_HUMAN",-0.26537296351891,0.64737398039637,0.788275550117677
"PLCL1_HUMAN",0.314522823548513,0.157821274635398,0.321422906721371
"PLPL6_HUMAN",0.161575442373942,0.4245442817939,0.597880857322952
"PLPL8_HUMAN",0.232805663729049,0.477518234992276,0.64382510008143
"PLPL9_HUMAN",NA,NA,NA
"PLS1_HUMAN",NA,NA,NA
"PLS4_HUMAN",0.627895257075363,0.00383601941493109,0.0388900310850748
"PLST_HUMAN",-0.990537005786988,0.00528911313523646,0.0468707168132967
"PMEL_HUMAN",NA,NA,NA
"PMM2_HUMAN",-0.410684770721507,0.556853060651991,0.71754452959967
"PNKP_HUMAN",NA,NA,NA
"PNPO_HUMAN",0.286613876120576,0.35042313617668,0.528804650398198
"PON2_HUMAN",-0.573917453002687,0.039455174785033,0.140856509203377
"PP14A_HUMAN",NA,NA,NA
"PP1G_HUMAN",-0.0180244238833394,0.95516111097372,0.972113498966598
"PP1R7_HUMAN",-0.946953804851441,0.000853357395408136,0.0153520668683719
"PP2AA_HUMAN",NA,NA,NA
"PP2AA_HUMAN;PP2AB_HUMAN",0.610237217743828,0.00734540552296821,0.0556975997299449
"PP2AA_HUMAN;PP4C_HUMAN",-0.184749270920856,0.765792167914395,0.871256070229993
"PP2BB_HUMAN",1.00072235862909,0.0864397812870247,0.220915039918789
"PP4C_HUMAN",-1.35614666298845,0.00648626582640247,0.0506480757082916
"PP4P2_HUMAN",NA,NA,NA
"PP6R3_HUMAN",-0.416304122656207,0.365634597152268,0.544477805040097
"PPAL_HUMAN",-0.161428821011631,0.480789038014853,0.646335446708612
"PPGB_HUMAN",-0.107088218988768,0.782454759101048,0.881943785596083
"PPIE_HUMAN",NA,NA,NA
"PPIH_HUMAN",-0.434367766233605,0.172091063473021,0.339921530110865
"PPIL3_HUMAN",0.226991540656809,0.41337414902241,0.589387384192791
