"","logFC","pval","adjPval","negLogAdjPval","significant"
"METK1_HUMAN;METK2_HUMAN",-0.254800820725812,0.506849606611464,0.694492589254676,0.158332384142309,FALSE
"METK2_HUMAN",1.26640594282208,0.000213011071036932,0.0106121277919021,1.97419752885709,FALSE
"MFD4A_HUMAN",0.214976717523221,0.673018701126327,0.810334238315838,0.0913358108553208,FALSE
"MFF_HUMAN",-0.941840434799834,0.0102075857388342,0.092430673067625,1.03418388447837,FALSE
"MFN1_HUMAN;MFN2_HUMAN",-0.606842252306075,0.0575752468433535,0.239568400212112,0.620570467245006,FALSE
"MFN2_HUMAN",-0.696246412620099,0.132395554908162,0.354863146594327,0.449939100854677,FALSE
"MFR1L_HUMAN",0.297914228676274,0.584206434043996,0.751989896492956,0.123787994417446,FALSE
"MGLL_HUMAN",-0.0650486870988952,0.874025245953806,0.935340098539524,0.0290304468144646,FALSE
"MGST3_HUMAN",-1.15696464588744,0.0471323089643632,0.219085842998827,0.65938568499581,FALSE
"MIC13_HUMAN",0.782523418582655,0.00719788974913405,0.0773585426452994,1.11149172050554,FALSE
"MIC19_HUMAN",0.385754830748682,0.0485330037528249,0.222493700607441,0.652682280548919,FALSE
"MIC26_HUMAN",0.453703096428999,0.331339977518796,0.558520259540657,0.252961068838197,FALSE
"MIC27_HUMAN",0.0136136130048731,0.95400811508069,0.980864771432665,0.00839086323043976,FALSE
"MIC60_HUMAN",0.293347691660571,0.351334515457688,0.577217041167315,0.238660855721855,FALSE
"MICA3_HUMAN",-0.47774599234265,0.0514302489778008,0.229805842375379,0.638638934398234,FALSE
"MICU1_HUMAN",0.0635016538946944,0.839187943254142,0.913381049495485,0.0393480032226873,FALSE
"MICU3_HUMAN",-0.107493100398957,0.76708750641444,0.872764497606183,0.0591029283309454,FALSE
"MIEN1_HUMAN",-0.0342830149696788,0.891571577909648,0.946221215213197,0.0240073188675279,FALSE
"MIF_HUMAN",0.371337389331441,0.433416746245735,0.643469216309725,0.191472224993637,FALSE
"MIRO1_HUMAN",0.489922909643524,0.238762595920059,0.466040767689569,0.331576091017721,FALSE
"MIRO1_HUMAN;MIRO2_HUMAN",0.308074269443745,0.59206512587509,0.75584367704599,0.121568015631511,FALSE
"MIX23_HUMAN",-0.00583670386775414,0.982912142641735,0.992270335646002,0.00336999187320945,FALSE
"MK01_HUMAN",0.524249447236076,0.303934375720494,0.530459917353558,0.275347426710488,FALSE
"MK01_HUMAN;MK03_HUMAN",-0.0905095523594404,0.885817330448444,0.943513144907335,0.0252520449204024,FALSE
"MK03_HUMAN",0.360195297327043,0.346511722120039,0.572353784225411,0.242335441415065,FALSE
"MK09_HUMAN;MK10_HUMAN;MK14_HUMAN",-0.620623683166983,0.215978681820103,0.440945296361911,0.355615285728935,FALSE
"MK10_HUMAN",-0.407833042707439,0.464595248211407,0.668033499943523,0.175201758369037,FALSE
"MK15_HUMAN",-0.336301457587894,0.584407233738661,0.751989896492956,0.123787994417446,FALSE
"MLC1_HUMAN",-0.610150512309749,0.154924528564741,0.376769693443189,0.423924038203298,FALSE
"MLEC_HUMAN",0.329132439255715,0.397973793885065,0.618505844208136,0.20865619240454,FALSE
"MLF2_HUMAN",-0.921602156410298,0.220159068234836,0.44468935447195,0.351943267109257,FALSE
"MLP3A_HUMAN",-0.735498747530996,0.171985731283758,0.394409716997232,0.404052393968417,FALSE
"MMAA_HUMAN",-0.35231798449548,0.39141366038036,0.613834016683286,0.211949048050672,FALSE
"MMSA_HUMAN",0.496384735001168,0.28554768666947,0.513340753752015,0.289594256045027,FALSE
"MOCS1_HUMAN",-0.127729121090266,0.585789814052655,0.751989896492956,0.123787994417446,FALSE
"MOES_HUMAN",1.47453813891242,0.00484852904962022,0.0625928563078605,1.20347522977857,FALSE
"MOG_HUMAN",0.260094889265327,0.769843519432072,0.873783027753184,0.0585963952235246,FALSE
"MP2K1_HUMAN",0.496744385141419,0.396910731517998,0.618022536475443,0.208995687874822,FALSE
"MP2K1_HUMAN;MP2K2_HUMAN",1.3594795010499,0.0509463700258129,0.22877147305307,0.640598131400177,FALSE
"MP2K2_HUMAN",0.950320608526392,0.0127545923274364,0.105585179343066,0.976397038063959,FALSE
"MP2K4_HUMAN",-1.09851584812179,0.026149076746215,0.158583053994112,0.799743222756438,FALSE
"MPCP_HUMAN",-0.889241472275182,0.0159682685522024,0.117160041810467,0.931220482005359,FALSE
"MPI_HUMAN",0.0830011265896819,0.876573908344085,0.936703002837128,0.0283980875274892,FALSE
"MPP2_HUMAN",-0.348320559296726,0.429547698445562,0.641200401812244,0.193006214164453,FALSE
